Date & Time,Date,Time,Average Wind Speed /ms-1,Average Wind Direction /deg,Actual Active Power /kW,Forecasted Power /kW,,,,,,,,,,,,,,,,,
,,,,,,T+10,T+20,T+30,T+40,T+50,T+60,T+70,T+80,T+90,T+100,T+110,T+120,T+130,T+140,T+150,T+160,T+170,T+180
12/5/2021 0:40,12/5/2021,0:40:00,1.28,213.88,-274.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 0:50,12/5/2021,0:50:00,1.04,199.68,-259.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 1:00,12/5/2021,1:00:00,1.13,180.81,-253.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 1:10,12/5/2021,1:10:00,1.13,178.26,-234.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 1:20,12/5/2021,1:20:00,1.18,162.83,-231.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 1:30,12/5/2021,1:30:00,1.41,153.53,-224.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 1:40,12/5/2021,1:40:00,1.44,151.45,-228.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 1:50,12/5/2021,1:50:00,1.64,154.18,-240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 2:00,12/5/2021,2:00:00,1.61,139.82,-260.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 2:10,12/5/2021,2:10:00,1.52,142.2,-241.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 2:20,12/5/2021,2:20:00,1.31,143.04,-228.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 2:30,12/5/2021,2:30:00,1.24,161.31,-226.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 2:40,12/5/2021,2:40:00,1.16,166.17,-230.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 2:50,12/5/2021,2:50:00,1.2,159.6,-239.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 3:00,12/5/2021,3:00:00,1.21,144.55,-238.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 3:10,12/5/2021,3:10:00,1.43,141.6,-241.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 3:20,12/5/2021,3:20:00,1.87,150.59,-292.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 3:30,12/5/2021,3:30:00,2.3,160.76,-342.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 3:40,12/5/2021,3:40:00,2.74,159.74,-339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 3:50,12/5/2021,3:50:00,2.8,147.25,-359.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 4:00,12/5/2021,4:00:00,2.81,140.35,-390.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 4:10,12/5/2021,4:10:00,2.92,141.5,-249.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 4:20,12/5/2021,4:20:00,2.46,131.88,-518.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 4:30,12/5/2021,4:30:00,2.34,121.54,-598.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 4:40,12/5/2021,4:40:00,2.4,114.82,-592.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 4:50,12/5/2021,4:50:00,2.42,107.01,-586.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 5:00,12/5/2021,5:00:00,2.63,99.59,-563.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 5:10,12/5/2021,5:10:00,3.07,97.01,-219.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 5:20,12/5/2021,5:20:00,3.13,102.37,-179.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 5:30,12/5/2021,5:30:00,3.38,108.64,149.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 5:40,12/5/2021,5:40:00,3.52,107.45,569.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 5:50,12/5/2021,5:50:00,3.39,112.06,382.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 6:00,12/5/2021,6:00:00,3.65,110.88,838.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 6:10,12/5/2021,6:10:00,3.57,110.49,985.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 6:20,12/5/2021,6:20:00,3.54,111.76,1087.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 6:30,12/5/2021,6:30:00,3.61,111.54,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 6:40,12/5/2021,6:40:00,3.54,112.89,1230.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 6:50,12/5/2021,6:50:00,3.64,112.41,1478.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 7:00,12/5/2021,7:00:00,3.73,112.01,2294.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 7:10,12/5/2021,7:10:00,3.83,110.98,2236.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 7:20,12/5/2021,7:20:00,3.86,108.88,2010.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 7:30,12/5/2021,7:30:00,3.64,112.25,1244.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 7:40,12/5/2021,7:40:00,2.92,119.14,31.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 7:50,12/5/2021,7:50:00,2.66,124.91,-463.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 8:00,12/5/2021,8:00:00,2.4,130.44,-572.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 8:10,12/5/2021,8:10:00,2.41,117.72,-684.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 8:20,12/5/2021,8:20:00,2.56,113.17,-637.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 8:30,12/5/2021,8:30:00,2.38,101.95,-706.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 8:40,12/5/2021,8:40:00,2.3,95.98,-717.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 8:50,12/5/2021,8:50:00,2.36,89.37,-713.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 9:00,12/5/2021,9:00:00,2.4,103.76,-723.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 9:10,12/5/2021,9:10:00,2.09,97.78,-710.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 9:20,12/5/2021,9:20:00,1.9,102.17,-684.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 9:30,12/5/2021,9:30:00,1.65,95.91,-666.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 9:40,12/5/2021,9:40:00,1.83,128.87,-655.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 9:50,12/5/2021,9:50:00,2.1,147.32,-620.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 10:00,12/5/2021,10:00:00,2.13,151.14,-561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 10:10,12/5/2021,10:10:00,2.15,164.51,-608.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 10:20,12/5/2021,10:20:00,2.1,167.59,-571.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 10:30,12/5/2021,10:30:00,2.09,174.91,-562.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 10:40,12/5/2021,10:40:00,2.2,171.45,-565.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 10:50,12/5/2021,10:50:00,2.22,181.18,-566.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 11:00,12/5/2021,11:00:00,1.99,172.37,-515.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 11:10,12/5/2021,11:10:00,1.96,188.07,-482.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 11:20,12/5/2021,11:20:00,2.12,189.76,-483.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 11:30,12/5/2021,11:30:00,2.33,203.12,-500.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 11:40,12/5/2021,11:40:00,1.97,218.13,-474.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 11:50,12/5/2021,11:50:00,1.48,241.56,-423.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 12:00,12/5/2021,12:00:00,1.68,230.88,-411.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 12:10,12/5/2021,12:10:00,2.13,226.86,-430.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 12:20,12/5/2021,12:20:00,2.54,231.54,-437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 12:30,12/5/2021,12:30:00,2.54,229.7,-437.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 12:40,12/5/2021,12:40:00,2.74,225.1,-464.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 12:50,12/5/2021,12:50:00,3.01,220.89,-228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 13:00,12/5/2021,13:00:00,3.23,222.43,-99.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 13:10,12/5/2021,13:10:00,3.14,238.42,-57.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 13:20,12/5/2021,13:20:00,2.98,233.29,-343.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 13:30,12/5/2021,13:30:00,3.35,238.21,160.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 13:40,12/5/2021,13:40:00,3.29,242.11,220.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 13:50,12/5/2021,13:50:00,3.26,241.8,67.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 14:00,12/5/2021,14:00:00,3.24,242.63,-4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 14:10,12/5/2021,14:10:00,3.34,249.44,221.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 14:20,12/5/2021,14:20:00,3.7,254.18,1299.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 14:30,12/5/2021,14:30:00,3.9,258.03,2128.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 14:40,12/5/2021,14:40:00,3.86,263,2287.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 14:50,12/5/2021,14:50:00,3.98,267.14,3010.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 15:00,12/5/2021,15:00:00,4.07,267.6,3124.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 15:10,12/5/2021,15:10:00,3.95,271.92,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 15:20,12/5/2021,15:20:00,3.95,275.82,3012.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 15:30,12/5/2021,15:30:00,3.99,269.24,3097.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 15:40,12/5/2021,15:40:00,4.04,281.3,3291.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 15:50,12/5/2021,15:50:00,4.03,277.3,3233.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 16:00,12/5/2021,16:00:00,3.84,281.86,2350.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 16:10,12/5/2021,16:10:00,3.99,279.07,3159.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 16:20,12/5/2021,16:20:00,4.19,278.22,4396.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 16:30,12/5/2021,16:30:00,4.2,276.29,4474.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 16:40,12/5/2021,16:40:00,3.91,279.62,2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 16:50,12/5/2021,16:50:00,3.76,279.73,1865.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 17:00,12/5/2021,17:00:00,3.2,285.44,559.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 17:10,12/5/2021,17:10:00,3.49,284.06,1178.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 17:20,12/5/2021,17:20:00,3.32,285.78,1163.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 17:30,12/5/2021,17:30:00,3.26,281.96,853.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 17:40,12/5/2021,17:40:00,2.99,277.95,373.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 17:50,12/5/2021,17:50:00,2.71,268.56,-216.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 18:00,12/5/2021,18:00:00,2.2,255.47,-591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 18:10,12/5/2021,18:10:00,1.89,265.64,-662.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 18:20,12/5/2021,18:20:00,2.38,251.89,-705.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 18:30,12/5/2021,18:30:00,2.16,259.67,-672.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 18:40,12/5/2021,18:40:00,2.42,257.64,-675.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 18:50,12/5/2021,18:50:00,2.42,255.87,-680.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 19:00,12/5/2021,19:00:00,2.25,253.47,-672.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 19:10,12/5/2021,19:10:00,2.24,247.46,-667.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 19:20,12/5/2021,19:20:00,2.66,238.27,-617.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 19:30,12/5/2021,19:30:00,2.57,242.86,-543.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 19:40,12/5/2021,19:40:00,2.39,240.58,-548.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 19:50,12/5/2021,19:50:00,2.36,231.17,-532.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 20:00,12/5/2021,20:00:00,2.3,241.54,-474.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 20:10,12/5/2021,20:10:00,2.16,234.97,-509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 20:20,12/5/2021,20:20:00,2.47,230.36,-518.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 20:30,12/5/2021,20:30:00,2.14,234.18,-501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 20:40,12/5/2021,20:40:00,2.06,241.28,-484.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 20:50,12/5/2021,20:50:00,1.85,240.52,-461.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 21:00,12/5/2021,21:00:00,1.8,231.94,-458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 21:10,12/5/2021,21:10:00,1.87,222.57,-470.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 21:20,12/5/2021,21:20:00,1.8,221.29,-455.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 21:30,12/5/2021,21:30:00,1.63,221.94,-428.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 21:40,12/5/2021,21:40:00,1.2,227.44,-385.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 21:50,12/5/2021,21:50:00,1.07,209.26,-376.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 22:00,12/5/2021,22:00:00,1.32,182.77,-353.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 22:10,12/5/2021,22:10:00,1.33,180.76,-310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 22:20,12/5/2021,22:20:00,1.08,184.17,-284.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 22:30,12/5/2021,22:30:00,0.91,195.18,-272.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 22:40,12/5/2021,22:40:00,1.02,209.55,-275.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 22:50,12/5/2021,22:50:00,0.91,216.58,-273.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 23:00,12/5/2021,23:00:00,1.11,197.75,-275.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 23:10,12/5/2021,23:10:00,1.81,185.41,-313.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 23:20,12/5/2021,23:20:00,2.03,186.23,-319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 23:30,12/5/2021,23:30:00,2.02,184.44,-293.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 23:40,12/5/2021,23:40:00,1.96,185.53,-308.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/2021 23:50,12/5/2021,23:50:00,2.11,171.72,-245.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 0:00,12/6/2021,0:00:00,2.17,153.4,-126.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 0:10,12/6/2021,0:10:00,2.22,143.24,-309.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 0:20,12/6/2021,0:20:00,2.83,131.91,-175.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 0:30,12/6/2021,0:30:00,2.98,128.44,149.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 0:40,12/6/2021,0:40:00,2.87,123.58,161.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 0:50,12/6/2021,0:50:00,2.87,123.28,85.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 1:00,12/6/2021,1:00:00,2.78,123.64,-148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 1:10,12/6/2021,1:10:00,2.72,126.98,-123.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 1:20,12/6/2021,1:20:00,2.5,131.74,-293.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 1:30,12/6/2021,1:30:00,2.58,136.21,-317.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 1:40,12/6/2021,1:40:00,2.75,133.56,-299.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 1:50,12/6/2021,1:50:00,2.98,123.96,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 2:00,12/6/2021,2:00:00,3.14,118.17,186.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 2:10,12/6/2021,2:10:00,3.08,117.74,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 2:20,12/6/2021,2:20:00,2.81,123.8,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 2:30,12/6/2021,2:30:00,3.2,120.2,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 2:40,12/6/2021,2:40:00,3.49,117.47,1736.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 2:50,12/6/2021,2:50:00,3.03,122.51,483.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 3:00,12/6/2021,3:00:00,2.73,128,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 3:10,12/6/2021,3:10:00,2.72,128.22,180.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 3:20,12/6/2021,3:20:00,2.97,127.3,268.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 3:30,12/6/2021,3:30:00,3.42,121.2,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 3:40,12/6/2021,3:40:00,3.76,115.58,2676.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 3:50,12/6/2021,3:50:00,3.51,117.76,2113.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 4:00,12/6/2021,4:00:00,3.23,119.79,1332.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 4:10,12/6/2021,4:10:00,2.63,131.49,-121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 4:20,12/6/2021,4:20:00,2.71,135.59,-172.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 4:30,12/6/2021,4:30:00,2.92,138.85,-241.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 4:40,12/6/2021,4:40:00,3.27,137.84,1031.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 4:50,12/6/2021,4:50:00,3.34,140.88,1587.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 5:00,12/6/2021,5:00:00,3.22,138.97,1269.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 5:10,12/6/2021,5:10:00,3.53,142.05,2086.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 5:20,12/6/2021,5:20:00,3.64,142.32,2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 5:30,12/6/2021,5:30:00,3.67,144.43,2073.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 5:40,12/6/2021,5:40:00,3.52,145.4,1302.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 5:50,12/6/2021,5:50:00,3.38,145.55,731.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 6:00,12/6/2021,6:00:00,3.44,142.51,1103.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 6:10,12/6/2021,6:10:00,3.36,139.08,1267.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 6:20,12/6/2021,6:20:00,3.42,136.37,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 6:30,12/6/2021,6:30:00,3.44,134.63,1437.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 6:40,12/6/2021,6:40:00,3.64,140.56,2235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 6:50,12/6/2021,6:50:00,3.85,140.57,3094.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 7:00,12/6/2021,7:00:00,4.06,143.27,3198.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 7:10,12/6/2021,7:10:00,4.16,145.41,3776.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 7:20,12/6/2021,7:20:00,4.06,145.13,3535.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 7:30,12/6/2021,7:30:00,3.67,142.97,2273.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 7:40,12/6/2021,7:40:00,3.24,135.58,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 7:50,12/6/2021,7:50:00,2.99,127.65,152.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 8:00,12/6/2021,8:00:00,2.99,123.3,-45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2021 8:10,12/6/2021,8:10:00,2.73,127.63,-265.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
