TimeStamp,"Average  Wind Speed
(m/s)","Average  Wind Dirction
(deg)","Average Active Power
(MW)","Forecasted Power 
(kW)"
8/20/21 6:20,11.4033,193.6633,100.3132,100.3765
8/20/21 6:30,10.9700,193.8033,98.9367,100.1668
8/20/21 6:40,10.8667,194.9500,97.7795,100.1388
8/20/21 6:50,10.8367,194.8667,96.8526,99.8300
8/20/21 7:00,10.9600,195.3967,98.9690,97.9483
8/20/21 7:10,11.0200,196.6167,99.0911,97.6712
8/20/21 7:20,11.2833,197.7333,100.0352,96.3971
8/20/21 7:30,11.1633,197.5333,99.0747,96.1169
8/20/21 7:40,10.9833,198.0267,98.5244,97.1938
8/20/21 7:50,10.6700,197.5567,95.2217,95.9165
8/20/21 8:00,10.3700,197.6300,91.5204,95.6524
8/20/21 8:10,10.1967,197.6633,89.0155,94.1276
8/20/21 8:20,10.2100,196.1400,89.3281,90.2396
8/20/21 8:30,10.0567,195.1533,86.5247,88.6575
8/20/21 8:40,9.7600,194.9467,80.7360,84.5202
8/20/21 8:50,9.5233,195.8100,76.0547,82.9986
8/20/21 9:00,9.3567,196.0900,72.7026,80.6143
8/20/21 9:10,9.1500,195.9767,68.5007,78.8352
8/20/21 9:20,9.0600,193.6733,65.9166,71.6656
8/20/21 9:30,8.8433,190.0100,61.8571,69.8984
8/20/21 9:40,8.6667,188.2167,58.2340,64.2943
8/20/21 9:50,8.4467,187.4033,54.0238,63.2860
8/20/21 10:00,8.4867,188.9833,55.2353,57.0127
8/20/21 10:10,8.3067,192.5467,51.8694,56.1654
8/20/21 10:20,8.0733,193.5633,47.4955,55.2753
8/20/21 10:30,8.2700,194.2033,51.1709,54.3379
8/20/21 10:40,8.6633,193.2767,58.7308,53.6755
8/20/21 10:50,8.5267,194.7633,55.9597,52.9828
8/20/21 11:00,8.3333,194.6200,52.3590,52.2090
8/20/21 11:10,8.0800,193.3867,47.6274,48.6525
8/20/21 11:20,8.0133,193.3167,46.3303,47.9919
8/20/21 11:30,8.0400,194.0233,47.1244,45.5277
8/20/21 11:40,7.9867,193.0800,45.7212,45.0517
8/20/21 11:50,8.0333,190.8367,46.3205,44.1019
8/20/21 12:00,8.2833,191.2800,51.8115,43.6349
8/20/21 12:10,8.4933,194.4900,55.8217,44.3486
8/20/21 12:20,8.4500,195.6400,54.9976,43.8132
8/20/21 12:30,8.1300,196.6200,48.9827,48.6740
8/20/21 12:40,7.9233,197.7700,44.6679,48.1477
8/20/21 12:50,7.7100,198.3300,40.6121,46.9586
8/20/21 13:00,7.4400,196.0033,36.4916,46.4778
8/20/21 13:10,7.3300,194.5100,35.3362,42.5329
8/20/21 13:20,7.1733,194.6500,32.9355,42.2765
8/20/21 13:30,7.1600,194.8533,32.7220,35.1315
8/20/21 13:40,7.3200,191.9367,34.6503,35.2027
8/20/21 13:50,7.5067,190.7133,37.5825,33.5458
8/20/21 14:00,7.6433,190.7167,39.7956,33.7100
8/20/21 14:10,7.8100,191.7733,42.8174,36.9090
8/20/21 14:20,7.7933,192.0067,42.4671,36.9571
8/20/21 14:30,7.8867,192.6800,43.9787,39.7850
8/20/21 14:40,7.8733,193.1067,44.2339,39.6810
8/20/21 14:50,7.9000,192.3000,44.1770,42.2561
8/20/21 15:00,7.9033,190.4700,43.7481,42.0463
8/20/21 15:10,7.8267,188.6533,43.0407,42.3022
8/20/21 15:20,8.1533,189.0300,49.3327,42.1586
8/20/21 15:30,8.4467,189.3333,54.5190,41.2277
8/20/21 15:40,8.3100,190.3833,51.3585,41.3238
8/20/21 15:50,8.4000,188.7400,52.5755,53.1549
8/20/21 16:00,8.3467,187.8667,51.5141,54.1004
8/20/21 16:10,8.4567,187.1567,54.1040,56.0465
8/20/21 16:20,8.2633,186.1800,50.3681,56.9980
8/20/21 16:30,8.2967,184.0900,51.4916,56.4949
8/20/21 16:40,8.3300,185.1067,52.2806,57.9610
8/20/21 16:50,8.2300,185.2667,49.8697,57.3211
8/20/21 17:00,8.5000,184.8067,54.8069,58.9742
8/20/21 17:10,8.7967,184.0133,60.4302,59.9496
8/20/21 17:20,8.6800,184.2100,58.6475,61.7546
8/20/21 17:30,8.3867,186.1167,53.0481,63.6128
8/20/21 17:40,8.3167,184.9833,50.8791,68.6688
8/20/21 17:50,8.5600,182.7067,55.8976,67.1091
8/20/21 18:00,8.5100,181.4567,55.1192,68.1161
8/20/21 18:10,8.4533,192.1867,53.4849,61.6948
8/20/21 18:20,8.3933,190.1733,51.0363,62.9451
8/20/21 18:30,8.2133,192.1833,48.9958,64.0744
8/20/21 18:40,8.0433,193.7367,45.8343,65.1263
8/20/21 18:50,8.0600,182.8833,46.6869,61.4233
8/20/21 19:00,8.4433,195.0033,53.9548,62.5756
8/20/21 19:10,8.7000,184.1700,58.2188,57.1171
8/20/21 19:20,8.6300,184.8433,55.6945,58.3945
8/20/21 19:30,8.5267,185.0900,53.0482,64.7169
8/20/21 19:40,8.4867,184.0333,52.4503,65.7654
8/20/21 19:50,8.4367,182.8867,52.7331,64.2464
8/20/21 20:00,8.9667,192.5400,62.4615,65.2077
8/20/21 20:10,9.2333,190.9900,67.8939,58.1273
8/20/21 20:20,9.3567,191.6933,70.2520,58.9698
8/20/21 20:30,9.4533,193.4033,72.8963,68.9353
8/20/21 20:40,9.4267,195.6267,71.7376,68.9472
8/20/21 20:50,9.5133,183.2800,73.8337,70.8924
8/20/21 21:00,9.9900,194.6100,82.6589,70.6485
8/20/21 21:10,10.0867,193.4600,84.9724,72.6222
8/20/21 21:20,10.1567,193.4333,86.8008,72.2313
8/20/21 21:30,10.2333,192.9167,88.0467,79.5329
8/20/21 21:40,10.2800,191.8100,86.9196,79.0055
8/20/21 21:50,10.2967,189.3467,88.3931,82.0885
8/20/21 22:00,10.2833,189.2367,87.7149,81.4142
8/20/21 22:10,10.2933,192.2067,85.4739,83.0601
8/20/21 22:20,10.8167,183.6100,91.3884,82.3328
8/20/21 22:30,10.7233,185.7767,89.8105,79.9865
8/20/21 22:40,10.3833,186.3433,87.3700,79.0881
8/20/21 22:50,10.3900,187.4300,89.3724,84.5072
8/20/21 23:00,10.5367,188.4000,93.1604,83.2882
8/20/21 23:10,10.1200,190.2033,87.8908,82.7765
8/20/21 23:20,9.9300,189.9700,83.5687,81.5329
8/20/21 23:30,9.7733,189.2100,80.5283,84.3658
8/20/21 23:40,9.7600,186.3733,80.4032,83.1362
8/20/21 23:50,9.7067,185.0433,79.9177,74.7882
8/21/21 0:00,9.8467,183.7633,82.4637,73.8323
8/21/21 0:10,9.9367,193.9700,81.8192,73.7847
8/21/21 0:20,10.1000,192.7033,85.7410,72.8376
8/21/21 0:30,10.3367,192.7733,88.6205,73.8331
8/21/21 0:40,10.4700,191.4533,90.2718,72.9768
8/21/21 0:50,10.3667,191.6800,88.6466,81.2851
8/21/21 1:00,10.4433,191.0933,89.6683,79.4090
8/21/21 1:10,10.1933,191.8900,86.5351,80.2483
8/21/21 1:20,10.0167,192.3800,83.1716,79.0536
8/21/21 1:30,10.1367,191.8967,85.8431,79.1454
8/21/21 1:40,10.1600,192.9867,86.4607,77.9693
8/21/21 1:50,10.1300,192.1533,85.4489,74.5269
8/21/21 2:00,10.2333,192.1800,87.7036,73.5890
8/21/21 2:10,9.9967,193.2833,83.6627,76.6847
8/21/21 2:20,10.0433,183.3133,84.0548,75.6541
8/21/21 2:30,10.2167,182.4600,86.5085,78.4193
8/21/21 2:40,10.2233,192.6800,86.2464,77.3894
8/21/21 2:50,10.3867,191.5867,90.0215,75.5473
8/21/21 3:00,10.4533,192.1900,90.8649,74.6688
8/21/21 3:10,10.6100,192.5433,91.8826,83.4845
8/21/21 3:20,10.7700,194.5133,93.3961,83.2319
8/21/21 3:30,10.8333,196.4733,91.9826,86.2859
8/21/21 3:40,10.7800,185.6467,91.3441,85.7521
8/21/21 3:50,10.8333,184.5567,91.0779,87.2826
8/21/21 4:00,10.6933,184.5100,89.5212,86.6988
8/21/21 4:10,10.7633,184.5533,90.8370,86.1662
8/21/21 4:20,10.8633,195.4200,90.9311,85.6698
8/21/21 4:30,10.9800,193.4067,92.1509,86.4664
8/21/21 4:40,11.0200,191.6000,92.2446,85.1484
8/21/21 4:50,11.2100,191.3267,92.9472,85.2103
8/21/21 5:00,11.3500,192.2233,93.7723,83.6859
8/21/21 5:10,11.5433,193.5633,94.1375,84.2367
8/21/21 5:20,11.6267,192.8767,94.1852,82.5275
8/21/21 5:30,11.4633,194.5367,94.0995,85.1042
8/21/21 5:40,11.4800,183.9700,93.6102,83.3277
8/21/21 5:50,11.5900,195.7600,93.9461,83.6931
8/21/21 6:00,11.5367,183.7767,93.8839,81.8455
8/21/21 6:10,11.5567,195.9700,93.9811,82.3110
8/21/21 6:20,11.5933,194.4567,93.7171,80.3572
8/21/21 6:30,11.5933,194.0067,93.9697,78.4527
8/21/21 6:40,11.4933,194.5867,93.6453,80.0224
8/21/21 6:50,11.5167,193.0867,93.5741,81.5504
8/21/21 7:00,11.6533,190.5333,94.1445,80.1210
8/21/21 7:10,11.8333,189.9200,94.4160,90.4051
8/21/21 7:20,11.9600,188.8867,94.5325,90.3385
8/21/21 7:30,12.1367,187.0400,94.1459,91.2759
8/21/21 7:40,12.1200,187.2033,94.0069,90.5219
8/21/21 7:50,11.9100,187.7333,94.3149,90.4886
8/21/21 8:00,11.7633,187.5633,93.4652,89.6508
8/21/21 8:10,11.3433,187.8967,91.8790,89.4509
8/21/21 8:20,11.1500,189.4267,93.3101,88.5329
8/21/21 8:30,11.1467,190.2133,98.1694,88.8023
8/21/21 8:40,10.6400,190.9000,94.2666,87.5121
8/21/21 8:50,10.3800,192.4167,90.7531,88.2494
8/21/21 9:00,10.2967,194.7800,90.6127,86.8094
8/21/21 9:10,9.9700,184.8967,85.5397,86.3725
8/21/21 9:20,9.5000,187.1067,76.5100,84.8190
8/21/21 9:30,9.3533,186.9833,72.8147,82.2880
8/21/21 9:40,9.3500,185.0133,72.4517,80.1204
8/21/21 9:50,9.2433,194.9367,70.1126,69.3309
8/21/21 10:00,9.2933,193.0233,71.8223,67.3128
8/21/21 10:10,9.3700,192.6633,72.9567,65.1407
8/21/21 10:20,9.4867,193.8333,76.1271,62.7422
8/21/21 10:30,9.5833,194.2000,78.1926,63.2212
8/21/21 10:40,9.6867,182.7633,80.7682,61.2407
8/21/21 10:50,9.6100,193.4767,77.8732,59.2622
8/21/21 11:00,9.5800,192.1833,77.5017,57.2806
8/21/21 11:10,9.7367,191.8967,80.4104,55.1775
8/21/21 11:20,10.1400,192.2967,88.6267,53.0457
8/21/21 11:30,10.2167,192.0700,90.3142,50.6120
8/21/21 11:40,10.2567,191.9700,91.0982,48.6652
8/21/21 11:50,10.3633,191.4700,92.3144,46.8766
8/21/21 12:00,10.4800,190.9467,94.0344,44.7850
8/21/21 12:10,10.5000,190.9833,93.9568,73.9240
8/21/21 12:20,10.5600,191.5767,94.8028,71.2192
8/21/21 12:30,10.2400,192.7233,90.0974,68.7508
8/21/21 12:40,10.0200,193.3700,87.2816,66.3957
8/21/21 12:50,10.0867,195.1867,88.7581,64.0792
8/21/21 13:00,9.8267,185.1600,83.2722,61.7359
8/21/21 13:10,9.3433,184.8733,72.1428,59.1164
8/21/21 13:20,8.8367,195.7533,62.4241,56.4854
8/21/21 13:30,8.1233,184.4600,48.7838,53.8627
8/21/21 13:40,7.7133,184.6967,41.1350,51.2879
8/21/21 13:50,7.5967,196.3833,39.0840,42.7641
8/21/21 14:00,7.4400,196.3667,36.9447,40.8597
8/21/21 14:10,7.4467,186.6033,37.3347,39.1864
8/21/21 14:20,7.5467,191.4600,38.8592,37.7285
8/21/21 14:30,7.5400,194.5033,38.7549,36.1893
8/21/21 14:40,7.7200,196.5567,41.6547,34.8868
8/21/21 14:50,7.7867,199.2600,43.1366,33.6083
8/21/21 15:00,7.4933,199.9667,38.0774,32.2983
8/21/21 15:10,7.2333,198.7867,33.8596,36.7006
8/21/21 15:20,7.7900,200.1233,42.8811,36.4141
8/21/21 15:30,7.5300,202.8900,37.8153,36.2830
8/21/21 15:40,6.8333,198.5667,27.5916,35.9916
8/21/21 15:50,6.2567,193.0933,20.5196,35.5028
8/21/21 16:00,6.0633,189.9067,18.6202,35.1947
8/21/21 16:10,6.0633,188.0033,18.4007,34.9774
8/21/21 16:20,6.0533,196.8400,18.7840,34.8418
8/21/21 16:30,6.3000,190.5533,21.2719,34.7445
8/21/21 16:40,6.9633,188.1367,29.7111,34.4241
8/21/21 16:50,6.2700,188.5467,21.3574,22.4664
8/21/21 17:00,6.1767,190.2333,20.3673,22.6241
8/21/21 17:10,6.4367,189.8233,22.7175,22.7623
8/21/21 17:20,6.0800,190.7233,19.1797,22.8851
8/21/21 17:30,5.5467,194.5067,13.7651,23.0057
8/21/21 17:40,5.3900,196.0667,12.3202,23.8301
8/21/21 17:50,5.3067,196.6367,11.3892,24.7774
8/21/21 18:00,5.4833,195.6467,12.2902,25.8490
8/21/21 18:10,5.7867,193.6867,15.8773,26.9908
8/21/21 18:20,6.0933,190.7467,18.8630,28.2983
8/21/21 18:30,5.9300,187.4133,17.0313,29.7407
8/21/21 18:40,5.4767,186.6800,13.3016,31.1601
8/21/21 18:50,5.4700,190.4533,13.3399,32.6080
8/21/21 19:00,5.5033,195.4667,13.9562,34.0582
8/21/21 19:10,5.3933,186.7867,13.0980,35.6445
8/21/21 19:20,5.4200,187.8833,13.0348,37.3309
8/21/21 19:30,5.7400,186.9933,15.5460,39.0379
8/21/21 19:40,6.2600,185.1133,20.2527,40.0298
8/21/21 19:50,6.4333,192.0067,21.5823,49.1903
8/21/21 20:00,6.8667,187.5833,27.3360,49.6608
8/21/21 20:10,7.3200,186.8833,34.6156,50.1313
8/21/21 20:20,7.5300,186.3333,37.6760,50.6018
8/21/21 20:30,7.5000,185.1233,37.2306,51.0724
8/21/21 20:40,7.5200,183.9133,37.1252,49.6666
8/21/21 20:50,7.3867,181.0533,35.3686,48.2609
8/21/21 21:00,6.9967,174.9500,29.9562,46.8552
8/21/21 21:10,6.3700,163.9633,24.0580,45.4495
8/21/21 21:20,5.7333,164.3500,18.2054,44.0438
8/21/21 21:30,5.1167,165.3300,12.3008,42.6381
8/21/21 21:40,4.5833,168.0200,8.7828,42.0501
8/21/21 21:50,4.5633,174.7733,8.3766,28.8112
8/21/21 22:00,4.8600,184.2233,9.8999,29.3851
8/21/21 22:10,5.0000,188.2100,11.0863,29.9591
8/21/21 22:20,5.5233,190.7267,16.6174,30.5330
8/21/21 22:30,5.9267,185.7633,19.7378,31.1069
8/21/21 22:40,6.4700,195.2833,24.8922,30.0620
8/21/21 22:50,7.1033,201.6133,31.8648,29.0171
8/21/21 23:00,6.5467,204.3100,24.8139,27.9721
8/21/21 23:10,6.2200,204.4367,20.4663,26.9272
8/21/21 23:20,5.9500,203.1967,17.2480,25.8823
8/21/21 23:30,5.7767,203.1067,16.1701,24.8373
8/21/21 23:40,5.6733,203.8900,15.2335,24.6330
8/21/21 23:50,5.6100,203.4767,13.9502,24.4287
8/22/21 0:00,5.4500,201.9767,12.9041,24.2243
8/22/21 0:10,5.3733,202.1200,12.3553,24.0200
8/22/21 0:20,5.2767,201.7133,11.3455,23.8157
8/22/21 0:30,5.3800,202.0633,12.4405,15.8189
8/22/21 0:40,5.5400,204.0200,13.9171,16.3033
8/22/21 0:50,5.4567,205.9267,13.2025,15.3418
8/22/21 1:00,5.2767,208.9267,11.7878,15.9054
8/22/21 1:10,5.2167,211.6400,11.0345,16.3097
8/22/21 1:20,4.9533,212.8533,8.7471,16.8885
8/22/21 1:30,4.6333,214.6067,6.6020,15.5328
8/22/21 1:40,4.4700,214.1567,5.5046,16.1404
8/22/21 1:50,4.4633,212.5600,5.4530,11.5986
8/22/21 2:00,4.7067,209.1533,6.5998,12.4280
8/22/21 2:10,4.6233,206.6600,6.2215,11.1167
8/22/21 2:20,4.5933,206.1067,6.2793,11.9749
8/22/21 2:30,4.7100,206.3767,7.0078,11.6448
8/22/21 2:40,4.6433,208.6233,6.6911,12.3929
8/22/21 2:50,4.6733,208.7367,6.8893,12.1234
8/22/21 3:00,4.7067,206.2100,6.7117,12.7976
8/22/21 3:10,4.6600,202.2900,6.3941,10.6955
8/22/21 3:20,4.7633,199.5667,7.3386,11.2234
8/22/21 3:30,4.9000,197.1400,8.1236,11.0656
8/22/21 3:40,4.8833,193.4900,8.0753,11.5546
8/22/21 3:50,4.9167,201.2567,8.2870,11.3499
8/22/21 4:00,5.0433,198.9700,9.3688,11.8499
8/22/21 4:10,5.2700,198.1033,11.2891,11.8823
8/22/21 4:20,5.5733,196.6467,13.7440,12.3233
8/22/21 4:30,5.6433,195.7767,14.6024,12.8592
8/22/21 4:40,5.6800,195.4633,14.8983,13.0525
8/22/21 4:50,5.6167,195.9767,14.1987,16.0658
8/22/21 5:00,5.5733,196.9533,14.0759,16.1165
8/22/21 5:10,5.5967,197.2333,14.0848,16.0917
8/22/21 5:20,5.4367,199.3033,12.9521,16.0441
8/22/21 5:30,5.4533,200.0767,12.9180,15.0625
8/22/21 5:40,5.5133,190.4200,13.8445,15.1824
8/22/21 5:50,5.5033,191.9267,13.2187,13.9616
8/22/21 6:00,5.5767,190.4600,14.0979,14.0994
8/22/21 6:10,5.7900,200.5433,16.1736,14.4381
8/22/21 6:20,5.9800,200.4400,18.2340,14.5559
8/22/21 6:30,5.8033,197.1033,16.3085,15.2076
8/22/21 6:40,5.6267,194.2900,14.8494,15.6468
8/22/21 6:50,5.4167,191.2200,12.7774,17.0985
8/22/21 7:00,5.3167,189.7467,11.7686,17.5405
8/22/21 7:10,5.5600,190.0433,14.4892,17.0166
8/22/21 7:20,5.8533,191.5567,17.2338,17.5766
8/22/21 7:30,6.2100,192.4300,21.3975,17.0042
8/22/21 7:40,5.9567,190.8700,18.0646,17.4850
8/22/21 7:50,5.5067,187.1667,13.8538,19.8853
8/22/21 8:00,5.2300,182.4900,11.9298,20.2854
8/22/21 8:10,4.9067,181.2400,9.7934,17.0972
8/22/21 8:20,4.5167,179.4900,7.1293,17.6646
8/22/21 8:30,4.3600,180.4600,5.5045,16.2270
8/22/21 8:40,4.6633,178.5000,7.1683,16.9717
8/22/21 8:50,5.0167,181.7400,9.6739,10.8320
8/22/21 9:00,4.9267,186.5133,9.0684,11.8878
8/22/21 9:10,5.0267,192.4300,9.9707,10.2408
8/22/21 9:20,4.9400,197.2900,9.1152,10.8117
8/22/21 9:30,4.7100,198.3467,7.1675,12.0018
8/22/21 9:40,4.4533,199.7600,5.3094,12.6569
8/22/21 9:50,4.5267,201.1933,5.9014,12.3437
8/22/21 10:00,4.7267,202.5467,7.5740,13.1055
8/22/21 10:10,4.8033,203.7667,7.8909,10.1306
8/22/21 10:20,4.9133,204.2267,8.7110,11.0927
8/22/21 10:30,4.8533,207.6700,8.5519,12.6293
8/22/21 10:40,4.7000,214.3033,7.2777,13.1752
8/22/21 10:50,4.5900,219.9100,6.7844,12.7831
8/22/21 11:00,4.5333,213.9233,6.0631,13.3511
8/22/21 11:10,4.2767,224.9867,4.6232,12.2714
8/22/21 11:20,4.1100,237.7133,3.7071,12.8066
8/22/21 11:30,4.1433,243.1433,3.6236,9.6506
8/22/21 11:40,3.8767,248.9500,2.1288,10.1637
8/22/21 11:50,3.5700,252.3200,0.8760,8.8538
8/22/21 12:00,3.1633,246.9033,0.0963,9.2774
8/22/21 12:10,2.8400,242.6567,-0.5830,5.9683
8/22/21 12:20,2.5600,237.7167,-0.6356,6.5015
8/22/21 12:30,2.5067,235.3667,-0.6716,6.5015
8/22/21 12:40,2.7033,231.9167,-0.5596,6.2866
8/22/21 12:50,2.8333,225.7167,-0.4651,4.7544
8/22/21 13:00,3.0500,222.0300,-0.0877,5.4505
8/22/21 13:10,3.0000,224.3933,-0.1534,5.4500
8/22/21 13:20,2.9067,224.5567,-0.3961,6.0583
8/22/21 13:30,3.0167,224.4967,-0.2013,5.2528
8/22/21 13:40,2.8800,225.2233,-0.1868,6.0716
8/22/21 13:50,2.9233,230.0667,-0.0628,5.8249
8/22/21 14:00,3.0067,238.5667,-0.3138,6.6512
8/22/21 14:10,2.9633,247.1333,-0.2757,2.6409
8/22/21 14:20,3.1633,249.7567,0.0932,2.9459
8/22/21 14:30,3.4033,254.3333,0.4738,2.4419
8/22/21 14:40,3.5033,259.6667,0.8008,2.9161
8/22/21 14:50,3.3867,258.9567,0.5331,3.0796
8/22/21 15:00,3.5000,257.1967,1.1262,3.5747
8/22/21 15:10,3.5233,252.7867,0.9033,3.2668
8/22/21 15:20,2.9800,249.6500,-0.1634,3.8134
8/22/21 15:30,2.8200,254.0367,-0.5348,4.4025
8/22/21 15:40,2.4933,243.3667,-0.7588,5.3020
8/22/21 15:50,2.2767,251.1667,-0.0273,4.0254
8/22/21 16:00,1.9533,251.2567,0.1556,5.0848
8/22/21 16:10,1.8133,229.9967,-0.1616,5.4155
8/22/21 16:20,2.0633,215.9600,-0.2262,6.5835
8/22/21 16:30,2.4933,192.5833,-0.4127,6.1708
8/22/21 16:40,2.8333,187.0567,-0.1696,6.8712
8/22/21 16:50,3.0033,179.4900,-0.0164,5.4643
8/22/21 17:00,3.6133,165.4667,1.8917,6.2275
8/22/21 17:10,5.1467,149.2967,13.0697,6.0323
8/22/21 17:20,6.6967,138.8700,30.0346,6.7042
8/22/21 17:30,6.8567,133.8333,34.8734,14.9403
8/22/21 17:40,6.0733,134.2633,26.7129,15.4683
8/22/21 17:50,6.0333,136.0267,25.2710,27.9478
8/22/21 18:00,6.6667,138.4667,30.4019,28.0110
8/22/21 18:10,6.4267,137.5333,27.8218,26.5255
8/22/21 18:20,5.7379,130.8414,20.8833,26.6806
8/22/21 18:30,6.2933,140.1000,27.5621,29.4332
8/22/21 18:40,6.9500,142.4467,33.1291,29.8179
8/22/21 18:50,7.0967,143.6200,34.6159,22.6253
8/22/21 19:00,6.6000,142.7833,28.6047,23.3731
8/22/21 19:10,6.4467,142.0300,27.5667,34.9750
8/22/21 19:20,6.3767,143.1033,25.7589,35.3418
8/22/21 19:30,6.3667,145.8000,23.9036,30.8458
8/22/21 19:40,6.2800,148.4333,21.9590,31.0911
8/22/21 19:50,6.0833,148.9433,19.8478,27.0534
8/22/21 20:00,5.9667,148.5700,19.4782,27.4718
8/22/21 20:10,5.8633,149.0133,19.2159,25.6212
8/22/21 20:20,5.7400,150.0167,17.3874,26.0680
8/22/21 20:30,6.0067,152.9600,20.8427,23.0939
8/22/21 20:40,6.1400,154.5467,22.0967,23.7193
8/22/21 20:50,5.9167,153.0600,18.9704,23.9347
8/22/21 21:00,5.8767,152.6067,18.4156,24.5336
8/22/21 21:10,6.1000,153.7033,21.7280,24.2104
8/22/21 21:20,6.0800,153.3167,21.1459,24.7647
8/22/21 21:30,6.1067,150.2167,20.7050,25.3091
8/22/21 21:40,5.8600,147.4000,19.0235,24.1441
8/22/21 21:50,5.9133,147.0600,19.9395,22.0486
8/22/21 22:00,5.8567,147.2867,19.3817,22.3990
8/22/21 22:10,6.1467,147.0833,21.6983,22.7677
8/22/21 22:20,6.1167,148.7200,22.2621,21.7472
8/22/21 22:30,5.9033,151.6200,19.9140,22.1848
8/22/21 22:40,5.9400,153.2833,19.9650,22.3934
8/22/21 22:50,6.0833,156.4233,21.8929,22.9285
8/22/21 23:00,5.8700,161.8033,19.3979,24.9676
8/22/21 23:10,5.6167,168.6067,16.9777,23.3192
8/22/21 23:20,5.6667,174.9633,16.9495,23.9256
8/22/21 23:30,5.8100,179.8600,18.3259,24.5390
8/22/21 23:40,6.0600,183.7233,20.7534,25.3362
8/22/21 23:50,6.4167,185.9433,24.7006,21.8913
8/23/21 0:00,6.7067,185.3567,27.5038,22.8406
8/23/21 0:10,6.8600,184.5967,29.6552,25.7730
8/23/21 0:20,6.7933,184.3700,28.8100,26.6858
8/23/21 0:30,6.5733,187.1533,26.9770,32.0207
8/23/21 0:40,6.7467,192.9300,29.2409,32.6854
8/23/21 0:50,7.0933,195.9000,33.8288,33.3540
8/23/21 1:00,7.3333,185.9700,36.9658,34.0278
8/23/21 1:10,7.5933,188.9000,41.0956,31.5376
8/23/21 1:20,7.8400,190.3167,44.5970,32.3375
8/23/21 1:30,7.9667,191.5667,47.1229,39.9112
8/23/21 1:40,8.0000,192.7633,47.2681,40.4908
8/23/21 1:50,7.8600,194.3000,45.0340,45.6902
8/23/21 2:00,7.6500,197.5967,41.4446,46.1271
8/23/21 2:10,7.6433,199.4367,41.2053,45.6215
8/23/21 2:20,7.6333,199.3467,41.0115,46.0564
8/23/21 2:30,7.6300,199.2133,41.0958,43.1860
8/23/21 2:40,7.6600,199.7633,41.2336,43.7371
8/23/21 2:50,7.6733,200.3267,41.5973,44.3205
8/23/21 3:00,7.6900,201.2967,42.0374,44.9315
8/23/21 3:10,7.9633,200.4100,46.4062,43.9189
8/23/21 3:20,8.1133,200.6333,49.1308,44.6264
8/23/21 3:30,7.9800,201.7200,46.3623,47.7038
8/23/21 3:40,8.1000,203.5900,48.9213,48.0082
8/23/21 3:50,8.4200,204.6667,55.1373,49.8789
8/23/21 4:00,8.6400,204.6200,59.4896,50.0521
8/23/21 4:10,8.7533,203.8933,61.3443,50.1858
8/23/21 4:20,9.0367,201.8267,67.0382,50.3033
8/23/21 4:30,9.4033,199.4400,74.4704,57.3148
8/23/21 4:40,9.5700,198.8433,78.8769,57.4669
8/23/21 4:50,9.5700,198.6133,78.5531,64.0198
8/23/21 5:00,9.6600,197.8933,79.8826,63.9830
8/23/21 5:10,9.6567,197.6033,79.4973,73.6147
8/23/21 5:20,9.5467,198.1600,78.2120,73.2653
8/23/21 5:30,9.4067,199.5367,75.2841,74.6512
8/23/21 5:40,9.3067,199.8633,73.4608,73.8224
8/23/21 5:50,9.3167,199.5833,72.5105,73.6990
8/23/21 6:00,9.3700,199.6667,73.5157,72.8352
8/23/21 6:10,9.3667,200.1267,74.7523,69.3727
8/23/21 6:20,9.0500,201.2733,67.7176,68.6020
8/23/21 6:30,8.7833,202.5967,62.3628,70.4961
8/23/21 6:40,8.7133,204.1667,61.0189,69.0943
8/23/21 6:50,8.8133,205.3667,62.4553,63.8793
8/23/21 7:00,8.9767,206.7133,65.8301,62.4793
8/23/21 7:10,9.2200,206.7000,70.3832,58.0923
8/23/21 7:20,9.0333,207.5400,67.1802,56.7169
8/23/21 7:30,8.8700,207.9867,63.5193,58.0419
8/23/21 7:40,8.8033,207.6800,62.7674,57.5416
8/23/21 7:50,8.9067,207.2367,63.3611,58.3132
8/23/21 8:00,8.9967,206.1233,65.5555,57.7212
8/23/21 8:10,9.0833,206.8100,67.8375,57.1440
8/23/21 8:20,9.1300,209.2167,69.3945,56.7152
8/23/21 8:30,9.0333,210.7167,67.0055,59.6175
8/23/21 8:40,9.0500,211.1067,66.5120,59.2322
8/23/21 8:50,9.0667,211.4167,67.2155,62.2834
8/23/21 9:00,9.1700,211.1967,69.6919,61.7900
8/23/21 9:10,9.1600,211.7400,69.8508,61.3288
8/23/21 9:20,8.9900,211.6600,65.5652,61.0216
8/23/21 9:30,9.0367,212.3467,66.6918,65.4899
8/23/21 9:40,9.1300,213.1800,68.6951,65.3251
8/23/21 9:50,9.1433,213.6000,68.6051,62.6033
8/23/21 10:00,9.6367,215.3333,77.4389,62.6941
8/23/21 10:10,9.5567,216.6900,76.2800,65.1161
8/23/21 10:20,9.5533,216.5533,76.7225,65.2424
8/23/21 10:30,9.7033,215.8300,79.1946,71.9315
8/23/21 10:40,9.8567,214.6800,81.9011,71.9428
8/23/21 10:50,9.6400,213.8300,78.0896,73.7338
8/23/21 11:00,9.6333,212.2267,78.3410,73.8151
8/23/21 11:10,9.5700,211.9567,77.0558,77.3909
8/23/21 11:20,9.1700,211.9833,68.4311,77.4744
