Date & Time,"Average  Wind Speed
(m/s)"," Average  Wind Dirction
(deg) "," Average Active Power
(MW) "," Forecasted Power 
(kW) "
8/28/2021 3:10,11.08,219.28,98.81,100.7
8/28/2021 3:20,11.61,218.72,101,100.79
8/28/2021 3:30,12.05,217.72,99.44,100.86
8/28/2021 3:40,12.19,217.78,97.98,100.72
8/28/2021 3:50,12.14,217.57,99.08,100.64
8/28/2021 4:00,12.42,216.79,101.67,100.65
8/28/2021 4:10,12.73,216.72,101.78,100.49
8/28/2021 4:20,13.24,217.31,102.03,100.29
8/28/2021 4:30,13.3,217.7,102.18,100.07
8/28/2021 4:40,12.6,218.87,101.79,101.1
8/28/2021 4:50,12.26,218.33,101.45,100.89
8/28/2021 5:00,12.55,218.35,101.66,100.67
8/28/2021 5:10,13.06,218.42,101.95,100.93
8/28/2021 5:20,12.6,217.85,101.75,100.4
8/28/2021 5:30,12.43,217.79,101.63,100.14
8/28/2021 5:40,12.44,218.28,101.67,100.52
8/28/2021 5:50,12.21,218.67,101.53,100.22
8/28/2021 6:00,11.86,219.51,101.37,100.05
8/28/2021 6:10,11.71,221.64,100.95,99.72
8/28/2021 6:20,11.82,222.33,101.06,99.89
8/28/2021 6:30,11.28,221.15,98.66,99.53
8/28/2021 6:40,10.58,220.1,93.82,99.54
8/28/2021 6:50,10.48,219.31,92.97,99.33
8/28/2021 7:00,10.67,218.31,94.85,99.16
8/28/2021 7:10,10.48,217.93,93.34,99.03
8/28/2021 7:20,10.31,219.42,90.79,93.3
8/28/2021 7:30,10.1,221.02,87.42,93.38
8/28/2021 7:40,9.51,223.17,75.41,91.84
8/28/2021 7:50,9.19,223.61,68.88,90.02
8/28/2021 8:00,9.12,222.73,66.75,85.49
8/28/2021 8:10,8.82,222.64,61.16,83.77
8/28/2021 8:20,8.63,223.9,56.94,68.58
8/28/2021 8:30,8.88,224.32,61.59,67.1
8/28/2021 8:40,8.9,225.14,63.03,66.89
8/28/2021 8:50,8.71,226.38,59.41,66.66
8/28/2021 9:00,8.56,226.25,55.74,66.45
8/28/2021 9:10,8.69,226.21,58.8,66.2
8/28/2021 9:20,8.24,226.06,49.54,56.41
8/28/2021 9:30,7.53,224.22,37.4,56.82
8/28/2021 9:40,7.34,224.36,34.86,52.43
8/28/2021 9:50,7.26,223.25,33.24,53.33
8/28/2021 10:00,7.46,222.27,36.28,41.59
8/28/2021 10:10,7.49,221.8,36.81,43.12
8/28/2021 10:20,7.51,220.65,36.87,42.31
8/28/2021 10:30,7.44,219.94,36.72,43.94
8/28/2021 10:40,7.32,217.37,34.16,44.92
8/28/2021 10:50,7.46,216.41,36.2,45.89
8/28/2021 11:00,7.2,216.33,33.24,46.78
8/28/2021 11:10,6.96,217.31,29.53,47.77
8/28/2021 11:20,7.24,216.09,32.94,48.84
8/28/2021 11:30,7.43,214.1,35.84,49.77
8/28/2021 11:40,7.16,211.92,31.73,39.72
8/28/2021 11:50,7.51,210.33,37.36,40.8
8/28/2021 12:00,8.02,211.36,45.41,41.71
8/28/2021 12:10,8.29,212.13,50.79,42.61
8/28/2021 12:20,8.06,209.8,45.56,45.12
8/28/2021 12:30,8.18,209.72,47.46,45.93
8/28/2021 12:40,8.37,211.53,52.14,50.89
8/28/2021 12:50,8.67,212.22,57.79,52.08
8/28/2021 13:00,8.75,207.84,58.67,56.63
8/28/2021 13:10,8.96,205.87,63.71,57.7
8/28/2021 13:20,9.2,205.81,68.72,62.28
8/28/2021 13:30,9.62,207.01,77.68,63.25
8/28/2021 13:40,10.03,208.82,85.85,70.36
8/28/2021 13:50,10.15,208.54,87.35,71.51
8/28/2021 14:00,9.71,205.79,78.55,79.91
8/28/2021 14:10,9.32,206.13,70.71,80.96
8/28/2021 14:20,9.09,206.83,66.8,88.64
8/28/2021 14:30,9.04,205.66,64.98,89.57
8/28/2021 14:40,8.84,206.28,61.14,77.73
8/28/2021 14:50,8.97,207.21,64.32,78.76
8/28/2021 15:00,9.18,208.9,68.34,69.72
8/28/2021 15:10,9.35,209.66,72.65,71.21
8/28/2021 15:20,9.48,210.41,74.71,75.34
8/28/2021 15:30,9.84,210.07,81.35,76.64
8/28/2021 15:40,9.42,210.1,71.64,85
8/28/2021 15:50,9.24,207.12,68.17,85.79
8/28/2021 16:00,9.48,204.97,73.41,78.61
8/28/2021 16:10,10.03,203.84,84.43,79.63
8/28/2021 16:20,10.58,203.47,94.05,82.87
8/28/2021 16:30,10.85,204.4,97.4,83.7
8/28/2021 16:40,11.34,206.32,100.01,95.91
8/28/2021 16:50,11.64,207.09,100.49,96.22
8/28/2021 17:00,11.82,205.56,100.89,100.02
8/28/2021 17:10,11.82,205.05,101.12,100.16
8/28/2021 17:20,12.37,205.03,101.52,101.43
8/28/2021 17:30,12.66,204.62,101.67,101.51
8/28/2021 17:40,12.42,204.23,101.57,101.87
8/28/2021 17:50,13.05,204.45,101.88,101.94
8/28/2021 18:00,13.43,205.25,102.18,101.97
8/28/2021 18:10,13.82,205.62,102.46,102.04
8/28/2021 18:20,13.81,205.99,102.53,102.5
8/28/2021 18:30,13.8,206.11,102.52,102.54
8/28/2021 18:40,13.72,205.72,102.42,102.73
8/28/2021 18:50,13.52,206.39,102.32,102.76
8/28/2021 19:00,13.71,206.44,102.43,102.66
8/28/2021 19:10,13.81,206.69,102.47,102.69
8/28/2021 19:20,14.31,207.66,102.75,102.65
8/28/2021 19:30,14.48,208.56,102.85,102.68
8/28/2021 19:40,14.33,209.3,102.76,102.92
8/28/2021 19:50,13.57,210.51,102.4,102.95
8/28/2021 20:00,13.46,211.47,102.33,102.92
8/28/2021 20:10,13.7,212.84,102.47,102.94
8/28/2021 20:20,13.61,213.29,102.39,102.64
8/28/2021 20:30,13.5,212.78,102.28,102.67
8/28/2021 20:40,13.42,212.69,102.19,102.62
8/28/2021 20:50,14.15,212.71,102.68,102.65
8/28/2021 21:00,14.43,214.47,102.85,102.45
8/28/2021 21:10,14.16,215.06,102.7,102.49
8/28/2021 21:20,14.37,216.12,102.82,102.98
8/28/2021 21:30,14.5,216.96,102.84,103
8/28/2021 21:40,14.74,216.78,102.99,102.89
8/28/2021 21:50,14.26,216.75,102.77,102.92
8/28/2021 22:00,14,217.18,102.55,102.92
8/28/2021 22:10,13.36,219.63,102.22,102.94
8/28/2021 22:20,12.71,222.49,101.85,102.74
8/28/2021 22:30,12.51,225.25,101.72,102.78
8/28/2021 22:40,12.22,227.31,101.58,102.16
8/28/2021 22:50,12.48,228.99,101.7,102.22
8/28/2021 23:00,12.25,228.85,101.59,101.98
8/28/2021 23:10,11.99,229.08,101.45,102.05
8/28/2021 23:20,11.89,230.61,101.33,101.97
8/28/2021 23:30,11.5,231,100.94,102.03
8/28/2021 23:40,11.04,230.76,97.88,101.79
8/28/2021 23:50,11.41,227.41,99.99,101.86
29/8/2021,11.24,225.51,98.91,99.76
8/29/2021 0:10,11.7,222.96,101.02,99.91
8/29/2021 0:20,12.71,220.81,101.66,99.86
8/29/2021 0:30,13.3,218.99,102.11,100.01
8/29/2021 0:40,12.98,217.91,101.96,102.03
8/29/2021 0:50,12.77,215.39,101.8,102.09
8/29/2021 1:00,12.36,213.9,101.56,102.44
8/29/2021 1:10,12.21,212.69,101.49,102.48
8/29/2021 1:20,12.1,212.52,101.53,102.07
8/29/2021 1:30,12.41,212.13,101.7,102.13
8/29/2021 1:40,12.85,214.03,101.9,101.95
8/29/2021 1:50,13.19,215.33,102.07,102.01
8/29/2021 2:00,13.19,214.88,102.02,102.15
8/29/2021 2:10,13.17,212.19,102.01,102.2
8/29/2021 2:20,13.2,210.67,102,102.33
8/29/2021 2:30,13.15,211.02,102.05,102.38
8/29/2021 2:40,13.35,212.32,102.14,102.33
8/29/2021 2:50,13.26,212.79,102.19,102.37
8/29/2021 3:00,12.94,212.42,101.92,102.42
8/29/2021 3:10,12.66,213.27,101.74,102.46
8/29/2021 3:20,11.86,213.85,101.31,102.3
8/29/2021 3:30,11.32,215.43,100.35,102.35
8/29/2021 3:40,11.04,217.38,99.23,101.76
8/29/2021 3:50,11.1,217.21,99.46,101.83
8/29/2021 4:00,10.93,218.7,98.02,100.13
8/29/2021 4:10,10.88,219.15,97.15,100.27
8/29/2021 4:20,10.69,217.78,95.14,100.43
8/29/2021 4:30,10.92,216.15,96.06,100.55
8/29/2021 4:40,11.27,214.6,99.29,97.42
8/29/2021 4:50,10.98,215.81,98.38,97.68
8/29/2021 5:00,10.98,218.5,98.7,100.17
8/29/2021 5:10,11.21,220.68,99.79,100.3
8/29/2021 5:20,11.27,223.54,100.33,99.94
8/29/2021 5:30,11.17,223.5,99.99,100.08
8/29/2021 5:40,11.37,224.05,100.46,100.98
8/29/2021 5:50,11.88,224.42,101.26,101.09
8/29/2021 6:00,12.13,224.64,101.48,101.02
8/29/2021 6:10,12.01,222.33,101.38,101.11
8/29/2021 6:20,11.4,221.88,100.41,101.84
8/29/2021 6:30,10.7,221.96,96.41,101.91
8/29/2021 6:40,10.68,220.8,96.1,97.74
8/29/2021 6:50,11.13,222.18,99.18,97.99
8/29/2021 7:00,11.69,222.36,100.57,97.6
8/29/2021 7:10,11.36,219.83,96.19,97.84
8/29/2021 7:20,11.11,218.34,95.34,97.9
8/29/2021 7:30,11.55,217.67,100.47,98.14
8/29/2021 7:40,11.44,217.42,100.06,97.03
8/29/2021 7:50,11.66,216.86,101.01,97.3
8/29/2021 8:00,12.02,215.97,101.3,100.98
8/29/2021 8:10,11.28,216.3,99.83,101.08
8/29/2021 8:20,11.48,216.57,100.46,101.75
8/29/2021 8:30,11.75,216.08,100.77,101.82
8/29/2021 8:40,11.84,215.78,101.21,101.17
8/29/2021 8:50,11.79,215.6,101.14,101.27
8/29/2021 9:00,11.68,214.76,100.98,101.36
8/29/2021 9:10,11.15,214.22,99.46,101.46
8/29/2021 9:20,10.49,215.52,92.47,101.1
8/29/2021 9:30,10.33,216.29,90.82,101.2
8/29/2021 9:40,10.38,215.65,91.47,94.99
8/29/2021 9:50,10.57,215.32,94.52,95.34
8/29/2021 10:00,10.42,216.23,92.56,95.02
8/29/2021 10:10,9.98,218.82,84.55,95.36
8/29/2021 10:20,10.06,220.97,84.68,95.12
8/29/2021 10:30,10.73,219.16,94.91,95.47
8/29/2021 10:40,11.05,216.68,98.9,89.09
8/29/2021 10:50,11.21,215.74,99.86,89.64
8/29/2021 11:00,11.05,216.25,99.52,99.74
8/29/2021 11:10,11.04,215.99,98.83,99.9
8/29/2021 11:20,11.08,215.54,98.41,99.62
8/29/2021 11:30,11.51,215.51,100.5,99.78
8/29/2021 11:40,11.22,216.15,99.14,99.46
8/29/2021 11:50,11.68,215.75,100.84,99.63
8/29/2021 12:00,11.91,215.66,101.15,100.04
8/29/2021 12:10,12.21,216.01,101.43,100.19
8/29/2021 12:20,12.16,217.55,101.43,101.63
8/29/2021 12:30,12.12,217.63,101.45,101.71
8/29/2021 12:40,11.86,217.74,101.28,101.86
8/29/2021 12:50,11.89,215.59,101.2,101.93
8/29/2021 13:00,11.62,214.11,100.42,101.84
8/29/2021 13:10,11.83,213.66,101.05,101.9
8/29/2021 13:20,12.29,211.74,101.5,101.06
8/29/2021 13:30,12.16,210.6,101.39,101.16
8/29/2021 13:40,11.8,212.34,101.19,101.65
8/29/2021 13:50,11.89,212.62,101.28,101.72
8/29/2021 14:00,11.99,212.3,101.36,101.67
8/29/2021 14:10,12.05,210.83,101.31,101.75
8/29/2021 14:20,12.16,209.09,101.42,101.75
8/29/2021 14:30,11.81,208.2,101.03,101.83
8/29/2021 14:40,11.19,208.82,99.84,101.85
8/29/2021 14:50,10.78,210.51,97.28,101.92
8/29/2021 15:00,10.55,209.48,93.73,99.64
8/29/2021 15:10,10.93,204.86,97.12,99.8
8/29/2021 15:20,11.62,202.64,100.83,95.71
8/29/2021 15:30,11.59,202.25,100.56,96.03
8/29/2021 15:40,11.25,202.72,99.96,100.77
8/29/2021 15:50,11.03,202.86,98.83,100.88
8/29/2021 16:00,11.26,200.94,99.86,100.69
8/29/2021 16:10,11.64,199.68,100.65,100.8
8/29/2021 16:20,11.87,198.19,101.2,100.92
8/29/2021 16:30,11.63,198.37,100.85,101.03
8/29/2021 16:40,11.28,198.87,99.53,101.68
8/29/2021 16:50,11.21,201.13,99.73,101.76
8/29/2021 17:00,11.53,203.56,100.45,100.52
8/29/2021 17:10,12.26,204,101.34,100.65
8/29/2021 17:20,12.41,204.72,101.53,101.06
8/29/2021 17:30,12.45,206.38,101.56,101.16
8/29/2021 17:40,12.73,206.44,101.64,101.86
8/29/2021 17:50,12.91,206.49,101.83,101.93
8/29/2021 18:00,13.04,207.5,101.92,102.02
8/29/2021 18:10,12.73,208.84,101.79,102.08
8/29/2021 18:20,12.29,209.21,100.35,102.14
8/29/2021 18:30,12.04,210.01,98.18,102.19
8/29/2021 18:40,11.92,211.98,101.35,102.24
8/29/2021 18:50,12.15,213.13,101.5,101.12
8/29/2021 19:00,12.43,212.73,101.67,101.21
8/29/2021 19:10,12.54,211.38,101.7,101.9
8/29/2021 19:20,12.92,210.72,101.86,102.05
8/29/2021 19:30,12.76,211.11,101.79,102.11
8/29/2021 19:40,12.73,212.76,101.79,102.12
8/29/2021 19:50,13.07,213.1,101.95,102.18
8/29/2021 20:00,13.33,212.75,102.12,102.15
8/29/2021 20:10,14.07,212.73,102.55,102.21
8/29/2021 20:20,14.17,214.36,102.71,102.69
8/29/2021 20:30,14.11,216.89,102.68,102.72
8/29/2021 20:40,15.01,217.96,103.01,102.86
8/29/2021 20:50,15.52,217.46,103.22,102.87
8/29/2021 21:00,15.09,218.02,103.04,103.01
8/29/2021 21:10,15.12,218.77,103.09,103.01
8/29/2021 21:20,15.23,219.84,103.09,103
8/29/2021 21:30,15.64,221.97,103.25,103.08
8/29/2021 21:40,15.95,223.33,103.31,103.16
8/29/2021 21:50,16.45,223.12,103.42,103.07
8/29/2021 22:00,16.06,223.85,103.37,102.96
8/29/2021 22:10,16.15,224.43,103.37,102.83
8/29/2021 22:20,16.34,227.36,103.38,102.79
8/29/2021 22:30,15.75,226.46,103.3,102.78
8/29/2021 22:40,15.08,225.42,103.06,102.76
8/29/2021 22:50,14.46,227.65,102.87,102.82
8/29/2021 23:00,13.46,232.5,102.33,102.81
8/29/2021 23:10,12.66,228.03,101.78,102.87
8/29/2021 23:20,12.78,227.93,101.91,102.87
8/29/2021 23:30,12.79,230.97,101.85,102.74
8/29/2021 23:40,12.48,230.15,101.66,101.74
8/29/2021 23:50,12.01,231.08,101.34,101.54
30/8/2021,11.44,231.62,99.6,101.27
8/30/2021 0:10,12.47,232.46,101.16,101.03
8/30/2021 0:20,12.31,226.15,101.6,99.39
8/30/2021 0:30,11.36,224.49,99.9,99.17
8/30/2021 0:40,10.83,223.65,95.13,99.2
8/30/2021 0:50,11.21,216.22,98.38,100.8
8/30/2021 1:00,11.75,209.67,101.24,95.84
8/30/2021 1:10,11.21,207.39,99.77,96.04
8/30/2021 1:20,10.9,206.94,97.59,98.66
8/30/2021 1:30,10.84,208.25,97.51,98.78
8/30/2021 1:40,10.69,209.24,95.76,97.66
8/30/2021 1:50,10.64,212.32,94.69,97.25
8/30/2021 2:00,11.34,216.57,99.22,95.52
8/30/2021 2:10,11.78,214.93,101.03,95.05
8/30/2021 2:20,11.12,213.6,98.67,98.06
8/30/2021 2:30,10.64,213.74,94.15,97.36
8/30/2021 2:40,10.86,216.54,96.91,96.73
8/30/2021 2:50,11.1,220.19,98.49,96.36
8/30/2021 3:00,11.7,223.91,101.03,95.78
8/30/2021 3:10,11.7,223.05,100.79,95.43
8/30/2021 3:20,11.13,220.61,98.38,98.33
8/30/2021 3:30,10.93,218.51,96.61,97.86
8/30/2021 3:40,10.3,219.42,89.29,95.74
8/30/2021 3:50,9.77,220.34,78.89,95.33
8/30/2021 4:00,9.33,220.34,69.89,92.15
8/30/2021 4:10,8.86,221.98,61.07,92.46
8/30/2021 4:20,8.04,225.53,46.44,83.37
8/30/2021 4:30,7.91,227.91,43.7,83.98
8/30/2021 4:40,8.48,232.84,54.7,55.92
8/30/2021 4:50,9.59,238.75,76.38,57.82
8/30/2021 5:00,10.21,242.82,86.98,63.99
8/30/2021 5:10,10.12,241.77,85.3,65.52
8/30/2021 5:20,9.88,237.88,81.41,88.3
8/30/2021 5:30,9.61,239.32,77.09,88.85
8/30/2021 5:40,9.66,243.88,77.33,85.6
8/30/2021 5:50,9.51,243.28,73.86,86.31
8/30/2021 6:00,9.31,241.49,70.25,79.73
8/30/2021 6:10,9,236.93,63.57,80.7
8/30/2021 6:20,9.07,235.69,65.21,76.89
8/30/2021 6:30,8.57,237.67,56.15,78.01
8/30/2021 6:40,8.25,241.11,49.88,73.1
8/30/2021 6:50,8.97,241.05,63.77,74.32
8/30/2021 7:00,9.53,240.89,74.84,66.46
8/30/2021 7:10,9.39,238.14,71.5,67.99
8/30/2021 7:20,8.97,231.82,63.51,80.6
8/30/2021 7:30,8.48,224.8,53.35,81.5
8/30/2021 7:40,8.42,222.06,53.13,62.02
8/30/2021 7:50,8.43,223.66,53.09,63.66
8/30/2021 8:00,8.39,222.03,50.75,63.24
8/30/2021 8:10,8.28,221.51,48.91,64.72
8/30/2021 8:20,7.77,220.59,39.33,61.76
8/30/2021 8:30,7.05,217.38,29.58,63.18
8/30/2021 8:40,6.47,216.59,22.98,52.15
8/30/2021 8:50,6.75,218.35,26.89,54.27
8/30/2021 9:00,7.09,221.12,31.22,44.56
8/30/2021 9:10,7.65,225.08,40.88,45.76
8/30/2021 9:20,8.09,230.28,47.23,42.51
8/30/2021 9:30,7.98,229.19,45.61,43.79
8/30/2021 9:40,7.71,223.15,40.42,52.54
8/30/2021 9:50,7.62,222.82,39.61,53.84
8/30/2021 10:00,7.68,223.99,40.6,55.02
8/30/2021 10:10,8.08,227.13,47.53,56.08
8/30/2021 10:20,8.39,231.3,53.43,57.02
8/30/2021 10:30,8.22,233.07,49.74,57.99
8/30/2021 10:40,8.23,231.33,49.2,52.74
8/30/2021 10:50,8.03,229.56,45.19,53.97
8/30/2021 11:00,8.17,228.14,48.32,58.05
8/30/2021 11:10,8.13,226.51,47.46,59.15
8/30/2021 11:20,8.55,224.15,55.5,56.01
8/30/2021 11:30,8.59,222.59,56.08,57.3
8/30/2021 11:40,8.64,218.84,57.41,61.88
8/30/2021 11:50,8.67,218.19,57.97,63.02
8/30/2021 12:00,8.53,217.31,55.53,63.6
8/30/2021 12:10,8.8,217.51,61.28,64.71
8/30/2021 12:20,8.93,220.24,64.04,65.75
8/30/2021 12:30,8.62,215.87,56.78,63.59
8/30/2021 12:40,8.58,211.2,56.53,69.7
8/30/2021 12:50,8.14,210.5,48.77,70.49
8/30/2021 13:00,8.04,213.04,46.65,63.07
8/30/2021 13:10,7.86,211.67,42.74,64.13
8/30/2021 13:20,7.88,204.93,42.8,55.39
8/30/2021 13:30,8.5,203.04,54.66,56.77
8/30/2021 13:40,8.75,203.59,59.44,52.59
8/30/2021 13:50,9.13,202.84,67.21,54.42
8/30/2021 14:00,9.95,201.09,83.76,66.33
8/30/2021 14:10,10.46,202.11,93.53,67.69
8/30/2021 14:20,10.24,203.3,89.8,86.03
8/30/2021 14:30,10.15,202.98,88.66,86.67
8/30/2021 14:40,10.15,202.76,88.11,91.21
8/30/2021 14:50,9.67,201.34,78.48,91.58
8/30/2021 15:00,9.38,199.82,72.02,90.11
8/30/2021 15:10,9.16,201.3,68.92,90.58
8/30/2021 15:20,8.99,204.55,65.18,91.04
8/30/2021 15:30,9.27,204.25,69.83,84.17
8/30/2021 15:40,9.72,200.91,78.47,80.99
8/30/2021 15:50,9.81,199.57,80.05,73.22
8/30/2021 16:00,10.06,199.1,84.48,82.59
8/30/2021 16:10,10.14,199.14,85.37,83.28
8/30/2021 16:20,9.78,197.8,79.18,87.49
8/30/2021 16:30,9.56,196.11,75.3,87.99
8/30/2021 16:40,9.99,195.78,83.03,83.69
8/30/2021 16:50,10.89,195.22,96.21,84.4
8/30/2021 17:00,10.96,194.74,96.89,85.05
8/30/2021 17:10,11.01,194.12,97.2,87.14
8/30/2021 17:20,11.07,194.55,98.53,87.7
8/30/2021 17:30,10.82,194.41,96.53,88.23
8/30/2021 17:40,10.74,194.62,95.51,98.95
8/30/2021 17:50,10.99,194.96,97.6,98.99
8/30/2021 18:00,11.31,194.78,99.72,96.58
8/30/2021 18:10,10.84,195.07,96.99,96.7
8/30/2021 18:20,10.58,195.95,94.16,98.05
8/30/2021 18:30,10.4,195.49,91.7,98.11
8/30/2021 18:40,10.15,195.85,87.64,95.46
8/30/2021 18:50,10.34,194.79,89.73,95.49
8/30/2021 19:00,10.73,196.16,95.92,91.97
8/30/2021 19:10,11.12,197.3,98.44,92.11
8/30/2021 19:20,11.27,198.39,99.7,92.19
8/30/2021 19:30,11.06,199.98,97.48,96.59
8/30/2021 19:40,10.82,200.49,95.58,98.44
8/30/2021 19:50,10.91,199.98,97.11,98.56
8/30/2021 20:00,10.61,199.82,93.53,96.58
8/30/2021 20:10,10.54,199.54,92.71,96.8
8/30/2021 20:20,10.48,199.41,92.21,94.32
8/30/2021 20:30,10.5,197.13,90.99,94.65
8/30/2021 20:40,10.38,193.6,89.85,94
8/30/2021 20:50,10.16,192.69,87.62,94.17
8/30/2021 21:00,9.99,192.99,84.13,94.28
8/30/2021 21:10,9.63,193.66,78.48,89.87
8/30/2021 21:20,9.36,193.86,71.92,90.15
8/30/2021 21:30,8.54,193.73,55.87,87.81
8/30/2021 21:40,8.58,193.56,56.22,69.62
8/30/2021 21:50,8.52,193.69,55.5,70.26
8/30/2021 22:00,8.51,194.53,55.39,70.66
8/30/2021 22:10,8.34,194.77,52.14,64.21
8/30/2021 22:20,8.15,194.54,48.73,64.59
8/30/2021 22:30,8.14,193.22,48.02,63.52
8/30/2021 22:40,8.15,194.45,48.92,64.06
8/30/2021 22:50,8.02,194.33,46.45,57.33
8/30/2021 23:00,7.9,193.9,44.32,58.13
8/30/2021 23:10,7.81,191.45,42.22,56.36
8/30/2021 23:20,7.7,189.12,40.66,57.11
8/30/2021 23:30,7.52,200.63,37.81,53.07
8/30/2021 23:40,7.13,191.86,31.38,53.89
8/30/2021 23:50,7.23,195.95,33.06,46.47
31/8/2021,7.53,194.69,36.28,47.61
8/31/2021 0:10,7.69,190.55,38.99,42.52
8/31/2021 0:20,7.71,189.7,40.16,43.62
8/31/2021 0:30,8,187.65,44.71,45.16
8/31/2021 0:40,8.13,196.97,46.56,46.01
8/31/2021 0:50,8.15,193.05,46.87,48.17
8/31/2021 1:00,8.26,191.69,49.43,48.81
8/31/2021 1:10,8.83,192.28,59.94,52.53
8/31/2021 1:20,9.15,192.49,66.68,53.68
8/31/2021 1:30,9.06,192.84,65.13,54.07
8/31/2021 1:40,9.02,193.5,64.31,66.81
8/31/2021 1:50,8.72,195.78,59.26,66.44
8/31/2021 2:00,8.5,195.84,54.42,63.8
8/31/2021 2:10,8.33,196.69,51.01,63.41
8/31/2021 2:20,8.43,198.93,52.85,62.94
8/31/2021 2:30,8.32,189.47,50.38,55.59
8/31/2021 2:40,8.24,190.92,49.82,55.43
8/31/2021 2:50,8.62,191.49,57.73,52.42
8/31/2021 3:00,8.85,194.42,62.76,52.27
8/31/2021 3:10,8.87,195.3,62.03,51.01
8/31/2021 3:20,9,195.28,64.69,57.46
8/31/2021 3:30,9.24,195.25,69.75,57.02
8/31/2021 3:40,9.07,196.82,66.73,56.78
8/31/2021 3:50,8.99,196.92,64.95,56.54
8/31/2021 4:00,9.09,197.38,66.26,62.01
8/31/2021 4:10,9.18,196.93,68.08,61.99
8/31/2021 4:20,8.99,196.05,64.28,64.35
8/31/2021 4:30,9.28,195.64,70.56,64.3
8/31/2021 4:40,9.68,197.18,78.69,63.44
8/31/2021 4:50,9.77,200.64,81.16,63.66
8/31/2021 5:00,9.77,203.07,80.7,68.6
8/31/2021 5:10,9.46,203.76,73.67,68.8
8/31/2021 5:20,9.06,203.96,65.89,77.59
8/31/2021 5:30,9.14,205.74,67.97,77.49
8/31/2021 5:40,8.74,208.51,59.82,67.27
8/31/2021 5:50,8.5,209.54,55.17,67.86
8/31/2021 6:00,8.33,208.23,51.01,62.65
8/31/2021 6:10,8.26,203.87,49.99,63.6
8/31/2021 6:20,8.37,201.55,52.05,56.68
8/31/2021 6:30,8.38,200.64,52.02,58.04
8/31/2021 6:40,8.18,200.14,48.67,56.8
8/31/2021 6:50,8.01,199.16,45.46,57.25
8/31/2021 7:00,8.1,200.23,47.45,54.26
8/31/2021 7:10,8.43,203.45,53.8,54.81
8/31/2021 7:20,8.6,206.78,57.09,52.46
8/31/2021 7:30,8.68,208.82,58.65,52.93
8/31/2021 7:40,8.96,208.3,63.33,59.82
8/31/2021 7:50,9.25,206.67,69.45,59.95
8/31/2021 8:00,9.25,204.39,69.09,64.29
8/31/2021 8:10,9.03,203.25,64.71,64.12
8/31/2021 8:20,9.07,202.06,65.37,67.73
8/31/2021 8:30,8.95,201.56,63.86,67.31
8/31/2021 8:40,8.78,203.29,60.75,70.87
8/31/2021 8:50,8.72,204.25,58.77,71.69
8/31/2021 9:00,8.86,204.56,61.82,72.39
8/31/2021 9:10,8.98,202.35,63.66,67.78
8/31/2021 9:20,9.11,201.49,66.72,68.65
8/31/2021 9:30,9.25,202.34,69.61,68.64
8/31/2021 9:40,9.6,202.89,76.5,72.83
8/31/2021 9:50,9.66,201.86,78.7,73.46
8/31/2021 10:00,9.66,202.34,78.8,79
8/31/2021 10:10,10.03,202.84,86.06,79.29
8/31/2021 10:20,10.03,203.46,84.42,86.2
8/31/2021 10:30,9.79,205.24,73.58,86.17
8/31/2021 10:40,9.91,205.46,82.2,85.2
8/31/2021 10:50,9.86,205.03,81.72,85.37
8/31/2021 11:00,9.68,206,79.04,82.73
8/31/2021 11:10,9.72,205.52,79.49,83.02
8/31/2021 11:20,9.72,203.86,79.16,81.19
8/31/2021 11:30,9.91,201.33,82.33,81.56
8/31/2021 11:40,10.06,199.26,85.97,81.73
8/31/2021 11:50,10.15,197.2,87.39,81.82
8/31/2021 12:00,10.12,196.55,87.79,86.17
8/31/2021 12:10,9.91,196.79,82.83,86.03
8/31/2021 12:20,9.84,196.79,81.68,85.85
8/31/2021 12:30,9.86,197.41,82.1,85.82
8/31/2021 12:40,9.68,197.22,78.86,85.62
8/31/2021 12:50,9.46,196.5,74.58,81.97
8/31/2021 13:00,9.21,195.54,68.37,81.86
8/31/2021 13:10,9.17,194.6,67.54,82.16
8/31/2021 13:20,9.18,193.85,68.45,81.99
8/31/2021 13:30,9.22,193.53,68.41,71.43
8/31/2021 13:40,9.18,192.26,68.26,71.39
8/31/2021 13:50,9.15,190.23,67.81,72.28
8/31/2021 14:00,9.19,189.51,68.2,73.22
8/31/2021 14:10,9.17,189.31,67.92,72.98
8/31/2021 14:20,9.11,188.97,67.25,74.02
8/31/2021 14:30,9.03,189.33,64.73,73.77
8/31/2021 14:40,8.96,188.26,64.01,74.5
8/31/2021 14:50,8.89,187.66,62.41,71.78
8/31/2021 15:00,8.96,198.46,63.84,72.44
8/31/2021 15:10,9.44,186.6,73.88,69.55
8/31/2021 15:20,9.9,187.7,82.73,70.32
8/31/2021 15:30,10.26,187.34,89,75.82
8/31/2021 15:40,10.53,198.56,93.38,76.23
8/31/2021 15:50,10.67,197.63,94.82,83.28
8/31/2021 16:00,11.02,196.45,98.64,83.35
8/31/2021 16:10,11.16,196.36,99.72,92.75
8/31/2021 16:20,11.28,195.64,100.25,92.42
8/31/2021 16:30,11.32,184.76,100.65,95.43
8/31/2021 16:40,11.38,185.41,100.77,95.32
8/31/2021 16:50,11.21,197.53,100.36,96.39
8/31/2021 17:00,11.26,197.38,100.32,97.66
8/31/2021 17:10,11.51,198.2,100.86,97.58
