Date & Time,Frequency Hz,Voltage R Phase V,Voltage S Phase V,Voltage T Phase V,Current R Phase A,Current S Phase  A,Current T Phase A,Wind Speed m/s,Active Power kW,Reactive Power kVAR,Generator RPM,Hydraulic unit Pressure in bar,Ambient Temperature,Nacelle Temperature,Gearbox oil Temperature,Gearbox Bearing Temperature,Generator Winding Temperature R,Generator Winding Temperature S,Generator Winding Temperature T,Hydraulic oil Temperature,Main bearing Temperature,Generator Bearing Temperature DE,Generator Bearing Temperature NDE
FECHA_HORA,SSV_5SM_006_XS_FRQ_MEDI,SSV_5SM_006_XS_TNS_FASR,SSV_5SM_006_XS_TNS_FASS,SSV_5SM_006_XS_TNS_FAST,SSV_5SM_006_XS_INT_FASR,SSV_5SM_006_XS_INT_FASS,SSV_5SM_006_XS_INT_FAST,SSV_5SM_006_XS_VEL_WIND,SSV_5SM_006_XS_POT_MEDI,SSV_5SM_006_XS_POT_REAC,SSV_5SM_006_XS_VEL_LGMD,SSV_5SM_006_XS_PRS_PRPL,SSV_5SM_006_XS_TMP_0004,SSV_5SM_006_XS_TMP_V006,SSV_5SM_006_XS_TMP_V007,SSV_5SM_006_XS_TMP_V008,SSV_5SM_006_XS_TMP_V003,SSV_5SM_006_XS_TMP_V004,SSV_5SM_006_XS_TMP_V005,SSV_5SM_006_XS_TMP_V002,SSV_5SM_006_XS_TMP_V001,SSV_5SM_006_XS_TMP_0008,SSV_5SM_006_XS_TMP_0007
24/06/2021 00:21:30,50.2,588.8,587.3,592.8,443.6,437.4,430.4,11.1,753.2,-9,1512,172,31.3,32.6,70.4,79.9,143,135.1,139.1,53.3,43.9,75.9,77.4
24/06/2021 00:21:40,50.24,590.9,587.7,592.9,425.6,428.2,424,10,745.2,-26,1503.7,163.8,31.3,32.6,69.9,80,142.2,134.9,139.9,53.3,43.9,75.6,77.5
24/06/2021 00:21:50,50.27,592.7,588.4,589.8,417.9,424.6,421,10.5,736.1,-11.3,1506.7,176.3,31.2,32.6,70.5,80,142,135.7,139.8,53.4,43.8,75.6,77.5
24/06/2021 00:22:00,50.24,593.1,589.8,594,421.6,424,410.2,9.2,707.3,12.2,1488,172.7,31.2,32.6,70.1,80,142.2,135.2,140,53.5,43.8,75.7,77.3
24/06/2021 00:22:10,50.2,590.4,591.2,594.6,435.1,436.6,440.6,9.8,726.9,1.5,1506.7,164.3,31.3,32.6,69.9,80.4,141.3,135.5,140.7,53.5,43.8,75.7,77.4
24/06/2021 00:22:20,50.22,593,587,593.6,425.4,426.4,432.8,9.9,722.1,4,1495.5,176,31.4,32.7,69.6,80.3,140.6,135.1,139.8,53.5,43.9,75.8,77.4
24/06/2021 00:22:30,50.26,594.4,587,591.8,420.1,416.2,416.2,10.5,732.1,3.5,1493.2,173.1,31.3,32.7,69.7,80.3,142,134.1,140.1,53.4,43.9,75.7,77.5
24/06/2021 00:22:40,50.26,590.2,589.2,592.8,431.6,433.9,429.8,9.9,724.3,-8.2,1504.5,163.4,31.2,32.6,70,80.1,141.1,136.2,139.2,53.2,43.9,75.9,77.5
24/06/2021 00:22:50,50.2,594.6,587.1,593.7,421.7,420.1,423.2,10.2,725.9,6.8,1492.5,175.2,31.2,32.8,69.8,80.3,141.8,135.3,140.1,53.1,43.8,75.8,77.6
24/06/2021 00:23:00,50.18,593.1,591.2,589.3,430.1,427.9,422,10.4,725.2,1.9,1482.9,172.1,31.4,32.8,70.3,80.1,141.6,136.3,139.7,53.3,43.9,76,77.6
24/06/2021 00:23:10,50.24,590.2,590.2,590.6,433.5,433.7,432.1,9.7,727.1,-11.5,1482.2,163.8,31.4,32.8,69.5,80,141.7,135.2,140.2,53.4,43.9,76.1,77.5
24/06/2021 00:23:20,50.27,593.6,591.3,593,430.3,415.8,420.6,9.6,721.6,-1.1,1497,176,31.4,32.8,70.7,79.9,143.1,135.3,140,53.6,43.9,76,77.6
24/06/2021 00:23:30,50.27,593,592.5,591.2,439.7,433.8,424.5,9.6,738.7,-0.7,1508.2,171.2,31.5,32.9,70.2,80.1,141.6,135.1,140.6,53.6,43.9,76,77.6
24/06/2021 00:23:40,50.26,594.9,591.6,592.5,422.5,423.1,420,9.8,752.8,-1,1505.2,164.1,31.6,32.9,70.6,80.3,141.7,135.6,140.3,53.7,43.8,76.1,77.6
24/06/2021 00:23:50,50.22,592.8,588.8,592,425.2,420.1,419.8,10.2,761.1,9.3,1509,175.6,31.7,32.9,70.8,79.9,141.6,135.5,139.9,53.8,43.8,76.2,77.6
24/06/2021 00:24:00,50.22,598.4,589.4,589.5,430.5,431,424.4,10.6,730,1.2,1504.5,172.7,31.6,32.9,70.2,80.2,142.1,135.2,140.1,53.4,43.9,76.2,77.7
24/06/2021 00:24:10,50.22,590.9,593.5,590.1,431.1,427.3,430.7,9.5,755.8,-6.2,1498.5,163.3,31.5,33,69.7,80.3,142.9,135.8,140.5,53.1,43.9,76.1,77.8
24/06/2021 00:24:20,50.22,593.9,593.2,591.6,414.1,423,412.3,9.9,732.1,2.3,1489.5,175.7,31.4,32.9,69.8,80.4,141.3,135.2,140.1,53,43.9,76.2,77.6
24/06/2021 00:24:30,50.22,593.9,592.1,594.8,419.9,430.9,420.9,10.4,730,-18.3,1502.2,173.9,31.5,33,70.1,80.1,142.5,135.8,140.6,53,43.9,76,77.8
24/06/2021 00:24:40,50.27,598.9,586.3,587.4,425.8,428.3,420,10.1,733.4,-2.8,1502.2,162.2,31.5,33,70.3,79.9,141.3,135.9,141.2,53.2,43.8,76.2,77.7
24/06/2021 00:24:50,50.24,591.9,589.3,589.5,421.4,422,424.3,10.1,765.5,9,1511.3,174.3,31.4,33.1,70.6,79.9,142.9,135.4,140.5,53.2,43.9,76.1,77.8
24/06/2021 00:25:00,50,588.2,588.4,589.2,424.9,426.7,426.3,10.1,748.8,-0.1,1510.5,173.3,31.6,33,69.9,80.3,142.4,135.6,139.9,53.3,43.9,76.1,77.8
24/06/2021 00:25:10,50.08,588.8,588,585.4,427.4,424.9,423,10.5,720.8,-3.7,1497.7,162.8,31.5,33,70.2,80.1,142.1,135.2,140.8,53.3,43.9,76.2,77.7
24/06/2021 00:25:20,50.02,584.7,583.8,587.1,424.4,425.8,426,10.4,732.3,13.2,1503.7,174.9,31.5,32.8,70,80.4,141.9,136.8,141,53.2,43.8,76.1,77.9
24/06/2021 00:25:30,50,592.1,585.1,584.3,421.3,427.8,419.5,10.3,725.6,2.4,1495.5,173,31.3,32.7,70.5,80.1,142.5,134.8,140.9,53.3,43.9,75.9,77.9
24/06/2021 00:25:40,50.04,590.5,584.3,589.9,425.8,425.6,429.7,10.5,758.6,9.4,1485.1,163.3,31.4,32.7,70.6,80,143.2,135.1,141.4,53.3,43.9,76.2,77.8
24/06/2021 00:25:50,50.08,590.8,582.7,588.5,415.5,424.4,414.2,9.6,743.2,-4.2,1496.2,175.6,31.4,32.8,70.8,80,143,134.6,140.5,53.2,43.9,76.2,77.9
24/06/2021 00:26:00,50.12,588,582.8,585.7,418.6,422.3,419.1,10,738.8,-18.5,1492.5,171.5,31.5,32.8,70.5,80.2,142.7,135.8,140.8,53.2,43.9,75.9,78
24/06/2021 00:26:10,50.1,592.9,587.4,585.5,432.9,441.4,436.3,9.7,714.9,15.3,1499.2,164.6,31.5,32.7,70.6,80.4,141.5,136.1,140.9,53.3,43.8,76.3,78
24/06/2021 00:26:20,50.04,590.5,587.4,584.3,408.9,414.1,408,9.5,743,0.5,1478.5,177.7,31.4,32.7,70.2,80.4,141.5,136.1,141.2,52.9,43.9,76.2,77.9
24/06/2021 00:26:30,50.08,588.5,585.1,589.7,414,427.2,418.2,9.6,738.7,-9.3,1489.5,170,31.5,32.6,69.9,80,142.8,135.6,140.6,52.9,43.9,76.3,77.9
24/06/2021 00:26:40,50.14,588.5,582.9,585.8,425.6,427.1,431.7,9.7,740.2,6.9,1474.2,164.5,31.6,32.6,70.6,80.4,142.5,136.6,140.5,53.1,43.8,76.5,77.8
24/06/2021 00:26:50,50.1,586.2,584.8,588.1,417.4,405.2,407.5,10,751.4,8.1,1485.8,176.9,31.5,32.7,69.9,80.4,143,135.9,141.4,53.2,43.9,76.3,77.9
24/06/2021 00:27:00,50.08,587.2,585.9,587.8,424.6,426.9,422.9,9,697.4,-23.9,1454.1,170.9,31.5,32.7,70.1,80,143.2,136.7,141,53,43.9,76.4,77.9
24/06/2021 00:27:10,50.12,590.7,582.7,586.6,339.7,337.1,336.9,8.5,559.3,1.7,1388.2,165.6,31.5,32.7,70.2,80.2,142.8,136.4,140.3,53.1,43.9,76.1,78
24/06/2021 00:27:20,50.14,586.6,587.3,588.8,343,343.7,345.7,9.6,601.7,-14.4,1438.1,178.9,31.5,32.6,70.4,80,142.8,136.4,140.7,53.4,43.9,76.1,77.9
24/06/2021 00:27:30,50.14,584.2,584,587,328.5,333.9,329.8,9.1,550,3.4,1422.4,167.1,31.4,32.6,70.7,79.9,142.1,135.8,141.3,53.5,43.9,76.3,77.9
24/06/2021 00:27:40,50.16,591.6,581.2,581.1,316.6,302.1,302.1,8.5,492.6,-0.7,1395.3,167.9,31.2,32.5,70.5,80,142.4,135.6,139.9,53.5,43.9,76.1,77.9
24/06/2021 00:27:50,50.16,584.2,583.4,586.5,297.1,297.8,296.6,8,573.3,-2.9,1474.2,179,31.3,32.5,70.1,80.2,141.1,135.8,139.3,53.5,43.8,76.1,78
24/06/2021 00:28:00,50.18,589.8,585.9,587.2,338.9,346,349,9.7,624,-3.5,1497.7,161.5,31.4,32.5,69.7,80.3,140.9,135.3,139.9,53.5,43.9,76.2,77.9
24/06/2021 00:28:10,50.2,589.8,590.1,585.3,407.6,418.1,404.7,10.7,737.3,5.7,1529,169.7,31.2,32.5,70.5,79.9,140.2,135.7,139.5,53.6,43.9,76,78
24/06/2021 00:28:20,50.16,589.5,586.8,587.4,422.7,424.9,427.9,9.5,719,-6.7,1495.5,178,31.1,32.3,70.7,79.8,140.7,134.5,138.3,53.5,43.8,76.1,78
24/06/2021 00:28:30,50.1,589.1,588.6,583.6,418.9,420.5,414.1,9.4,689.7,9.3,1476.3,163.2,31.1,32.2,69.8,80.1,139.9,134,139.4,53.5,43.9,76,78
24/06/2021 00:28:40,50.14,590.9,587.5,582.6,422.7,418.4,420.7,10.2,741.8,3.5,1490.3,169.7,31.2,32.2,70.6,79.8,140.3,134.3,139.8,53.5,43.9,75.9,78
24/06/2021 00:28:50,50.24,589.3,589.9,589.9,420.2,418.5,414.4,9.6,683.5,-3,1454.1,178.6,31.2,32.3,69.9,80.1,140,134.2,139.4,53.3,43.9,76.1,78
24/06/2021 00:29:00,50.12,590.3,583,591.2,372.1,376.8,376.8,8,558.2,-10.8,1385.6,160.2,31.1,32.2,69.8,80.3,142.2,133.1,138.8,53.3,43.9,76,78
24/06/2021 00:29:10,50.12,586.5,585.6,583.8,296.9,302.5,296.8,8,529.7,-9.6,1403.8,170.8,31,32.3,70.3,79.8,140.5,134,138.7,53.2,43.9,75.9,78.1
24/06/2021 00:29:20,50.16,587.5,581.8,587.9,302.6,308.8,307.9,8.8,539.2,7.3,1441.6,176.4,31.3,32.4,69.9,80.2,139.8,134.1,137.9,53.3,43.8,75.9,78.1
24/06/2021 00:29:30,50.22,589.8,588.6,587.8,330.8,335.7,334,9.7,587.1,0.2,1464.1,161.5,31.4,32.5,69.5,80.1,139.7,133.1,137.8,53.3,43.8,75.9,78
24/06/2021 00:29:40,50.2,590.5,588.3,588.5,364.3,358.3,365.9,9.2,637.8,-0.8,1469.1,173.5,31.4,32.6,69.8,80.2,140,134.1,137.8,53.2,43.8,75.9,78
24/06/2021 00:29:50,50.12,590.5,590.9,584.2,364.3,361.6,364.7,8.5,563.5,7.8,1421.1,173.5,31.4,32.6,70.7,79.6,139.6,133.5,137.6,53.1,43.8,75.9,77.9
24/06/2021 00:30:00,50.12,590.6,581.8,586.8,351.8,347.5,346.8,8.6,646.4,0.2,1488,163.7,31.4,32.6,70.1,80,139.6,133,138,53.2,43.8,75.9,78
24/06/2021 00:30:10,50.16,592.5,585.5,592.9,421.3,424,422,9.7,743.8,-2,1506,175.8,31.4,32.6,69.9,80,138.8,132.8,137.5,53.3,43.9,75.7,78.1
24/06/2021 00:30:20,50.2,588.3,589.9,591,439,436.1,428.9,10.9,761.2,-27.6,1532.9,171,31.2,32.5,70.4,80,138.6,132.9,137.5,53.3,43.8,75.8,78.1
24/06/2021 00:30:30,50.18,595,584.9,592.9,447.2,438.2,443.1,10.8,739.8,-1.8,1496.2,164.4,31.2,32.4,70.2,79.8,139.6,132.7,137.2,53.3,43.9,76,78
24/06/2021 00:30:40,50.18,591.1,590.8,588.6,413.5,420.9,411.7,10.9,731.3,8.6,1480.7,177,31.3,32.3,70.3,79.8,138.9,132.6,137.2,53,43.8,76,78
24/06/2021 00:30:50,50.2,590.8,585.7,588,432,428.7,422.4,10.3,715,3.3,1491.7,170.5,31.2,32.2,70.3,79.7,138.8,133.2,136.1,53,43.8,76,78
24/06/2021 00:31:00,50.14,590.5,585.4,589.6,437.8,435.3,437.4,11,745.8,-15.5,1522,166,31.2,32.2,69.6,80.2,138.7,132.6,137.2,53,43.8,76,78
24/06/2021 00:31:10,50.12,592.3,587.5,585.8,413.9,426.4,423.3,11.8,768.7,3,1502.2,179.2,31.2,32.2,69.4,80.1,138.9,133.4,137.8,53.1,43.9,76.1,78
24/06/2021 00:31:20,50.26,592.1,585.8,589.7,413.4,415.7,419.6,11,745.1,-14.4,1486.6,169,31.2,32.3,70.6,79.9,139.3,133.5,137.7,53.1,43.8,76.1,78.2
24/06/2021 00:31:30,50.22,591.7,587.9,589.8,424.8,413.6,417.8,10,730.1,11.1,1482.9,167,31,32.3,70,80,139.3,132.9,137.8,53.3,43.8,76.1,78
24/06/2021 00:31:40,50.22,591.1,592.2,594.5,423.6,426.2,418.4,10.1,759,1.5,1497.7,180.1,30.9,32.3,70.4,79.7,139.4,133.4,137.9,53.3,43.8,76.1,78.2
24/06/2021 00:31:50,50.2,592.8,590.4,589.1,423.9,428.3,419.6,10.4,726.9,22.2,1497,168.5,31,32.3,70.3,80.1,139.8,132.9,138.5,53.3,43.8,76.3,78
24/06/2021 00:32:00,50.2,592.9,591.1,592.2,426.9,424.1,423,9.7,753.8,-6.5,1510.5,166.8,30.9,32.3,70.2,79.9,138.8,134.2,136.9,53.2,43.9,76.2,78.1
24/06/2021 00:32:10,50.2,590.1,588.5,593.4,431.1,436.4,430.2,12.1,796.3,-3.4,1532.1,180,30.9,32.3,69.8,79.9,140.3,133.5,138,53,43.8,76.2,78.1
24/06/2021 00:32:20,50.22,593.3,592.5,587.3,434.6,430.7,430.4,11.9,745.9,5.1,1505.2,167.6,30.9,32.2,69.5,80.2,139.8,133.7,138.6,53,43.8,76.2,78.2
24/06/2021 00:32:30,50.24,593.7,589,586.7,421.2,417.3,423.5,12.4,748.6,10.5,1505.2,168.1,30.9,32.2,69.9,80.2,140.3,133.3,138.1,53,43.8,76.2,78.1
24/06/2021 00:32:40,50.2,592.4,595.1,589.4,435.7,423.5,425.9,12.4,718.9,5.3,1506,178.7,30.9,32.2,70.3,79.8,140.5,134.2,138.8,53.1,43.8,76.1,78.2
24/06/2021 00:32:50,50.18,594.7,589.7,588.5,421.8,418.4,420,11.8,723.3,-4.4,1491.7,165,30.9,32.3,70.7,79.7,140.8,134.3,139.5,53.3,43.9,76.2,78.2
24/06/2021 00:33:00,50.14,591.9,588.8,592.6,428.1,433.8,428,10.7,717.6,1.1,1488.8,167.8,30.9,32.3,69.8,80.3,140.3,135.3,138.3,53.3,43.8,76.1,78.2
24/06/2021 00:33:10,50.18,592.9,590.3,589.2,420.3,422.6,416.9,12.3,725.9,-6.2,1512,179.3,30.9,32.3,70.7,80.3,139.6,134.9,139.5,53.1,43.9,76.3,78.1
24/06/2021 00:33:20,50.2,592.7,588.1,591.2,426.7,423.3,420,12.5,716.4,-4.2,1509,164.1,31.1,32.3,70.1,80.1,141.1,135.5,139.3,53,43.8,76.1,78.2
24/06/2021 00:33:30,50.18,589.2,588.5,594,410.5,415.7,411.5,11.3,757,-1,1497.7,168.9,31.1,32.3,69.7,80.3,142.1,135.4,139.4,53.1,43.8,76.2,78.1
24/06/2021 00:33:40,50.24,593.2,592.9,588.4,420.8,414.4,424.5,11.7,714.5,11.4,1497.7,178,31.1,32.4,70,80.2,140.4,133.9,139.2,53.1,43.8,76.1,78.3
24/06/2021 00:33:50,50.2,591.6,587.1,591.8,419.9,419.5,423.3,11,735.3,3.9,1494,162.1,31.1,32.5,69.7,80.3,142,135.3,140,53.1,43.9,76.2,78.3
24/06/2021 00:34:00,50.12,592.5,588.2,592.5,426.9,428.1,430,11.1,766.7,-1.7,1499.2,169.5,31.2,32.5,70.5,79.9,141.5,135,139.5,53.2,43.8,76.3,78.2
24/06/2021 00:34:10,50.14,589.2,589.6,592.4,409.4,410.7,409.9,11.1,721.8,0.5,1488,178.3,31.3,32.5,70.3,80.1,141.5,135.2,139.9,53.2,43.8,76.1,78.2
24/06/2021 00:34:20,50.16,591.9,586.1,593,421.5,423.3,423.8,11.1,736,-14.6,1502.2,162,31.3,32.5,69.9,80.2,141.5,135.4,139.5,52.9,43.8,76,78.2
24/06/2021 00:34:30,50.2,593,589.7,589.6,418,412.7,407.7,10.9,730.2,5.6,1495.5,170.3,31.3,32.6,70.2,79.8,142.7,135.5,139.8,52.8,43.8,76.2,78.2
24/06/2021 00:34:40,50.22,593.7,590.3,588.6,421.2,421.5,417.1,11.1,719.4,17.4,1499.2,177.5,31.3,32.6,70.1,80.1,141.2,135.3,140.2,52.9,43.8,76.4,78.2
24/06/2021 00:34:50,50.22,595.4,586.1,589.3,426.2,420,425.3,10.6,724.3,18.2,1506.7,160.9,31.3,32.7,70,80.3,142.9,134.9,139.4,53,43.9,76.2,78.3
24/06/2021 00:35:00,50.18,593.4,588.8,589.2,419.6,416.9,420.9,11,741.7,2.9,1491.7,170.2,31.3,32.8,70.7,79.8,141.6,135,140.3,53.1,43.9,76.3,78.2
24/06/2021 00:35:10,50.16,591.1,586.5,591.5,425.3,412.5,413.7,11,709.8,-18.9,1488,177.7,31.1,32.8,69.9,80.3,141.4,135.5,139.4,53.2,43.8,76.3,78.2
24/06/2021 00:35:20,50.18,592.4,590,591.8,429.5,436.9,427.9,10.6,764.7,9.5,1494,160.8,31,33,69.9,80.3,141.6,135.6,140.6,53.1,43.8,76.3,78.3
24/06/2021 00:35:30,50.26,594.1,590.7,593.4,422.2,431.4,420.6,10.2,725.4,0.3,1485.1,170.3,31,33,70.9,80,142.5,134.8,140.2,53,43.8,76.3,78.3
24/06/2021 00:35:40,50.26,593.8,590.4,592.4,432.8,429.9,422.5,10.5,716.6,-13.2,1506.7,176.8,31,33,70.7,79.9,143.1,135.5,140.1,53.1,43.8,76.3,78.2
24/06/2021 00:35:50,50.2,595.5,589.7,591.7,429,429.4,432.2,10.8,743.3,3,1497,159.8,31.1,33,69.8,80.1,142.3,134,140.7,53.2,43.8,76.4,78.2
24/06/2021 00:36:00,50.2,594.7,591.3,587,409.7,402.7,411.9,10.5,751.2,-1.8,1496.2,171.4,31.2,33,70.5,80,142.8,135.5,140.2,53.3,43.8,76.4,78.3
24/06/2021 00:36:10,50.27,595.1,584.1,591.8,420.7,416.6,423,10,755.5,-10.7,1489.5,176.3,31.1,33,70.5,80.1,142.6,136,140.4,53.4,43.8,76.4,78.3
24/06/2021 00:36:20,50.24,593,591.8,592.3,411.3,421.2,417.4,9.4,739.3,3.1,1497,160.4,31.1,33,70.7,80.2,141.9,135.4,140.8,53.4,43.8,76.3,78.4
24/06/2021 00:36:30,50.2,594.7,589.3,587.7,429,428.6,431.5,10.4,723.8,4.2,1473.4,171.2,31.2,32.9,70.9,79.9,143.1,135.4,140.7,53.3,43.8,76.3,78.4
24/06/2021 00:36:40,50.2,592.2,587.7,590.3,414.2,403.7,408.5,10.3,738.6,2.7,1515.9,176.9,31.2,33,70.1,80.1,141.9,135.8,140,53.3,43.8,76.3,78.3
24/06/2021 00:36:50,50.24,591.2,592.9,590.1,428.2,427.2,423.7,10.6,747.2,-10,1508.2,159.9,31.1,33,69.8,79.9,142.9,136.2,140.8,53.2,43.8,76.2,78.4
24/06/2021 00:37:00,50.16,591,589.6,587.8,433.9,424.5,424.2,10.4,722.8,3.2,1495.5,171.4,31.1,33.1,70.3,80.2,142.7,135.5,140.7,53.2,43.9,76.2,78.4
24/06/2021 00:37:10,50.2,594.9,587.5,587.7,422.1,422.2,425.2,10.3,730,-11.2,1502.2,176.6,31.2,33.1,69.8,80.3,142.9,136.5,140.7,53.2,43.8,76.2,78.4
24/06/2021 00:37:20,50.22,595.7,589.9,587.5,422.3,426.2,417.2,10.4,760.2,-6.9,1494,160.8,31.1,33.1,70.4,79.9,143.2,136.4,139.7,53.1,43.8,76.1,78.4
24/06/2021 00:37:30,50.14,591.3,589.6,589.7,427.7,423.7,419.4,10,726,-8.4,1475.6,169.3,31,33.1,70.8,80,142.1,135.7,140.6,53,43.8,76.1,78.4
24/06/2021 00:37:40,50.24,592.8,592.1,587.5,408.5,414.3,410.1,10.4,768.5,-4.7,1503.7,178.3,30.9,33.1,70.1,79.9,143.1,135.5,141.6,53,43.8,76.4,78.4
24/06/2021 00:37:50,50.24,593.4,586.7,589.5,421.8,412.8,414.3,10.3,744.7,11.9,1501.5,163.8,31,33,70.9,80,142.6,135.6,140.3,53,43.8,76.3,78.3
24/06/2021 00:38:00,50.24,595.6,590.2,588.7,420.5,424.4,417.7,10.1,723.7,4.3,1513.6,169.2,31,33,70.9,79.9,142.7,136.4,140.8,53,43.8,76.3,78.4
24/06/2021 00:38:10,50.16,594.5,591.9,588.2,423.6,423.5,420.9,10.4,751.4,-0.8,1497.7,178.3,31.1,33.1,70.5,79.9,143.4,135.3,141.3,53,43.8,76.3,78.5
24/06/2021 00:38:20,50.1,590.3,590.7,585.6,433.9,432.1,431.1,10.2,740.7,16.6,1498.5,162.7,31.1,33.1,70.1,80.4,143.3,136.3,140.2,53.1,43.9,76.5,78.4
24/06/2021 00:38:30,50.16,591.9,584.6,589.4,417.4,413.7,421.8,10.3,731.3,0.2,1489.5,168.9,31.2,33.2,70.2,80.4,142.9,136.3,140.9,53.2,43.9,76.3,78.5
24/06/2021 00:38:40,50.16,593.2,588.4,587.3,408.4,416,407.9,10.4,767.4,-1.1,1506.7,179.6,31.2,33.2,70.1,80.3,141.3,136.5,140.3,53.2,43.8,76.6,78.4
24/06/2021 00:38:50,50.12,589.9,591.9,591.1,421.3,429.2,422.6,10.6,754.4,-4.3,1530.6,163.4,31.2,33.1,70.5,80.2,142.8,136,140.7,53.4,43.8,76.5,78.5
24/06/2021 00:39:00,50.12,590.6,587.4,589.1,422.5,418.4,423.8,10.4,712,-8.6,1485.1,168.5,31.1,33,70,80.4,143.4,136.8,141.3,53.2,43.8,76.8,78.4
24/06/2021 00:39:10,50.12,589.6,588.5,590.1,427.7,417.9,421.9,10.9,738,10.6,1518.9,178.9,31.1,33,69.9,80.4,143.2,136.6,141.2,52.9,43.8,76.8,78.4
24/06/2021 00:39:20,50.1,590.4,588.4,589.8,426.9,426.2,426.6,10.5,709.4,-10.1,1480.7,163.8,31,32.9,70.3,80.2,142.7,135.9,141.4,52.8,43.8,76.7,78.4
24/06/2021 00:39:30,50.14,593.2,587.5,592.7,416.4,417.5,412.6,10.2,733,7.3,1502.2,169.6,31.1,32.9,70.7,79.9,143,135.8,140.9,53,43.8,76.6,78.4
24/06/2021 00:39:40,50.14,594.4,593.6,587.1,410.7,413.2,412.9,10.4,735.6,-0.1,1485.8,177.6,31,32.9,70.6,80.1,143.6,136.1,141.7,53.3,43.8,76.5,78.5
24/06/2021 00:39:50,50.08,596.2,590,588.6,413.2,412.9,412.1,10.1,731.9,-21.2,1503.7,161.5,31,33,69.9,80.3,143.7,136.8,140.9,53.3,43.8,76.7,78.5
24/06/2021 00:40:00,50.06,593.4,591.1,588.1,410.9,409.7,410.6,9.3,731.9,-21.3,1503,170.3,31.1,33,70.8,80.1,144,136.2,141.4,53.4,43.8,76.4,78.6
24/06/2021 00:40:10,50.06,593.5,588,592.3,425.3,420.4,420.4,9.8,736.6,0.3,1519.7,177.6,31.1,33,70.6,80.4,143.4,136.9,141.1,53.4,43.8,76.6,78.6
24/06/2021 00:40:20,50.06,595.7,586.9,592.4,448,449.2,445.8,9.9,719.6,-1.5,1499.2,161,31.2,32.9,70.4,80.3,142.6,135.8,142.1,53.4,43.8,76.7,78.5
24/06/2021 00:40:30,50.1,593.6,588.7,593.3,409.7,409.7,406.2,9.7,733.9,0.4,1497,171.8,31.1,32.8,70.7,80.3,143.6,136.6,141.5,53.2,43.8,76.6,78.5
24/06/2021 00:40:40,50.14,594,587.9,591.4,423.4,423.6,417.8,10.1,732.2,-1,1493.2,175.1,31,32.7,70.7,80.4,142.6,137,141.6,53.3,43.8,76.5,78.5
24/06/2021 00:40:50,50.14,594.2,590.7,591,410.9,414.1,413.1,10.5,750.7,-4.5,1506.7,162.1,31.2,32.7,69.8,80,143.6,138.3,140.1,53.2,43.8,76.7,78.5
24/06/2021 00:41:00,50.18,594.4,588,593.6,427.6,418,423.1,9.2,737.6,17.3,1474.2,175.4,31.2,32.6,70,80,143.6,137.5,141,53.1,43.8,76.7,78.4
24/06/2021 00:41:10,50.16,598.5,590.3,590.7,375.1,374.1,370.2,9.1,587.2,-2,1391.4,171.4,31.1,32.5,70.1,80,142.7,136.4,141.3,53,43.8,76.7,78.5
24/06/2021 00:41:20,50.14,590.9,589.5,594.1,330.9,328.8,325.4,9.1,622.1,14.1,1449.9,165.3,30.9,32.5,70.2,80.1,143.4,136.1,140.6,53.1,43.8,76.7,78.5
24/06/2021 00:41:30,50.1,592.2,589.3,593.8,425.6,425,423.2,9.3,753,4.5,1509.8,178.3,30.9,32.5,70.8,80.1,142.4,136.7,141.3,53,43.8,76.6,78.5
24/06/2021 00:41:40,50.08,594.9,591.1,595.4,427,438.4,433.7,9.8,718.7,-19.3,1508.2,168.6,30.8,32.5,70,80.4,142.4,136.2,141.5,52.9,43.8,76.6,78.6
24/06/2021 00:41:50,50.12,591.8,591.4,590.9,419.2,418.3,422.5,9.6,739.8,0.8,1475.6,166.4,30.7,32.5,70.6,80.2,143.4,135.7,140.9,52.9,43.8,76.5,78.7
24/06/2021 00:42:00,50.18,596.2,584.8,594.8,415.3,416.2,415.4,9.4,723.9,12.8,1503.7,177.8,30.8,32.6,70.9,80.2,142.9,136.6,141.1,52.9,43.8,76.8,78.5
24/06/2021 00:42:10,50.14,592.3,591.6,592.9,428.8,426.8,425.3,9.8,727.9,-4.1,1517.4,169.4,30.9,32.6,70.3,80.1,143.2,136.1,141.1,53.1,43.8,76.8,78.5
24/06/2021 00:42:20,50.1,596,592.1,588.9,427.2,420,420.5,9.7,734.8,27.2,1494,166.5,31,32.6,71,80.3,142.5,136.7,140.9,53.2,43.8,76.7,78.6
24/06/2021 00:42:30,50.08,592.9,589,591.7,412.3,409.2,411.3,9.7,755.3,-1.9,1494,178.7,30.9,32.6,70.1,80.3,142.8,135.6,140.4,53.1,43.8,76.8,78.6
24/06/2021 00:42:40,50.1,590.7,589.4,594.3,410.6,418.7,414.7,9.3,683.5,-3,1486.6,168.9,31,32.5,70.4,80.2,143,136.8,141,53.1,43.8,76.6,78.7
24/06/2021 00:42:50,50.1,597.3,587.8,591.8,427,429.9,423.6,10.6,738,1.3,1510.5,166.7,31.1,32.5,70.9,80,142.9,136,141,53.1,43.8,76.7,78.6
24/06/2021 00:43:00,50.2,594.9,595.4,592.6,424.1,418.1,413.3,9,731.8,4.9,1485.8,179.7,31.1,32.5,69.9,80.4,142.7,136.6,141.1,53.3,43.8,76.5,78.6
